model,acc,architecture,condition,lr_hebb
6,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,0.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
7,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,0.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
8,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,0.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
9,1.0,ISC,interleaved,
