model,epoch,bce,c1,c2,condition,architecture
5,40,0.01772942952811718,0.15792346000671387,-0.12350364029407501,blocked,Hebbian
6,0,0.020943740382790565,-0.00013076304458081722,0.002363169100135565,blocked,Hebbian
6,1,0.01986393891274929,-0.000859553343616426,0.015532764606177807,blocked,Hebbian
6,2,0.017408937215805054,-0.0009085868950933218,0.01641862280666828,blocked,Hebbian
6,3,0.02047085575759411,-0.0009085868950933218,0.01641862280666828,blocked,Hebbian
6,4,0.017625179141759872,-0.0011585596948862076,0.020934101194143295,blocked,Hebbian
6,5,0.01950678788125515,-0.0013935236493125558,0.025177324190735817,blocked,Hebbian
6,6,0.01755336858332157,-0.0014827442355453968,0.026788223534822464,blocked,Hebbian
6,7,0.018703315407037735,-0.0014827442355453968,0.026788223534822464,blocked,Hebbian
6,8,0.017731161788105965,-0.001593922614119947,0.028795283287763596,blocked,Hebbian
6,9,0.017812451347708702,-0.0016978370258584619,0.030670901760458946,blocked,Hebbian
6,10,0.01810435578227043,-0.001842806814238429,0.033287014812231064,blocked,Hebbian
6,11,0.018080880865454674,-0.0019112095469608903,0.03452117368578911,blocked,Hebbian
6,12,0.017727820202708244,-0.0020201399456709623,0.03648623079061508,blocked,Hebbian
6,13,0.01788535714149475,-0.002082809340208769,0.03761656954884529,blocked,Hebbian
6,14,0.018082743510603905,-0.0021436824463307858,0.03871437534689903,blocked,Hebbian
6,15,0.01785902865231037,-0.0021833416540175676,0.03942952677607536,blocked,Hebbian
6,16,0.01779760979115963,-0.0022983134258538485,0.04150239750742912,blocked,Hebbian
6,17,0.018398774787783623,-0.002407946391031146,0.04347852244973183,blocked,Hebbian
6,18,0.017930950969457626,-0.002495743101462722,0.04506068676710129,blocked,Hebbian
6,19,0.017950262874364853,-0.0025973189622163773,0.046890728175640106,blocked,Hebbian
6,20,0.018219133839011192,-0.002613878808915615,0.04718903824687004,blocked,Hebbian
6,21,0.017949959263205528,-0.0027270964346826077,0.04922819510102272,blocked,Hebbian
6,22,0.01800893433392048,-0.0027586272917687893,0.04979598894715309,blocked,Hebbian
6,23,0.018056893721222878,-0.002835990861058235,0.05118890851736069,blocked,Hebbian
6,24,0.01754428818821907,-0.002866379451006651,0.05173597112298012,blocked,Hebbian
6,25,0.01818309910595417,-0.0029995101504027843,0.054132066667079926,blocked,Hebbian
6,26,0.017943335697054863,-0.003056917805224657,0.05516500771045685,blocked,Hebbian
6,27,0.01826777309179306,-0.0031550119165331125,0.05692961439490318,blocked,Hebbian
6,28,0.01800472103059292,-0.0032368700485676527,0.05840175226330757,blocked,Hebbian
6,29,0.017975395545363426,-0.003329992527142167,0.06007600203156471,blocked,Hebbian
6,30,0.017651420086622238,-0.0033950514625757933,0.061245404183864594,blocked,Hebbian
6,31,0.018140291795134544,-0.0034842398017644882,0.06284810602664948,blocked,Hebbian
6,32,0.01814625971019268,-0.003521823789924383,0.06352334469556808,blocked,Hebbian
6,33,0.017957624047994614,-0.003620289731770754,0.06529197841882706,blocked,Hebbian
6,34,0.01803172379732132,-0.003704475238919258,0.06680360436439514,blocked,Hebbian
6,35,0.017798608168959618,-0.0037869492080062628,0.06828407198190689,blocked,Hebbian
6,36,0.018175048753619194,-0.003844873048365116,0.0693235844373703,blocked,Hebbian
6,37,0.018117213621735573,-0.003935942426323891,0.0709574744105339,blocked,Hebbian
6,38,0.01804441772401333,-0.0040030162781476974,0.07216048240661621,blocked,Hebbian
6,39,0.017892131581902504,-0.004036176949739456,0.0727551281452179,blocked,Hebbian
6,40,0.01782243512570858,-0.004112619441002607,0.07412561029195786,blocked,Hebbian
7,0,0.020716460421681404,0.0011102509452030063,0.007411107886582613,blocked,Hebbian
7,1,0.023465370759367943,0.005770660005509853,0.038505736738443375,blocked,Hebbian
7,2,0.01768467389047146,0.008716047741472721,0.05810997635126114,blocked,Hebbian
7,3,0.01809455081820488,0.010300252586603165,0.0686291754245758,blocked,Hebbian
7,4,0.018025655299425125,0.012654147110879421,0.08421749621629715,blocked,Hebbian
7,5,0.017842119559645653,0.013119530864059925,0.08729271590709686,blocked,Hebbian
7,6,0.017702579498291016,0.015036429278552532,0.09993303567171097,blocked,Hebbian
7,7,0.017984535545110703,0.016189277172088623,0.10751292109489441,blocked,Hebbian
7,8,0.01749650575220585,0.01673622988164425,0.11110279709100723,blocked,Hebbian
7,9,0.019484084099531174,0.017266081646084785,0.11457641422748566,blocked,Hebbian
7,10,0.017495322972536087,0.018115276470780373,0.12013503164052963,blocked,Hebbian
7,11,0.017964370548725128,0.018927086144685745,0.12543867528438568,blocked,Hebbian
7,12,0.018197854980826378,0.020308470353484154,0.13443920016288757,blocked,Hebbian
7,13,0.017859315499663353,0.02118067629635334,0.14010564982891083,blocked,Hebbian
7,14,0.018165601417422295,0.02160397171974182,0.1428508758544922,blocked,Hebbian
7,15,0.01752093806862831,0.022427383810281754,0.14818175137043,blocked,Hebbian
7,16,0.019972920417785645,0.022960500791668892,0.1516265720129013,blocked,Hebbian
7,17,0.01767614297568798,0.023738589137792587,0.15664461255073547,blocked,Hebbian
7,18,0.018025120720267296,0.02424400858581066,0.15989786386489868,blocked,Hebbian
7,19,0.01784883439540863,0.024739552289247513,0.16308262944221497,blocked,Hebbian
7,20,0.01805751770734787,0.025105083361268044,0.16542865335941315,blocked,Hebbian
7,21,0.018181633204221725,0.025584720075130463,0.16850286722183228,blocked,Hebbian
7,22,0.018133461475372314,0.02663389965891838,0.17521077394485474,blocked,Hebbian
7,23,0.017981309443712234,0.02720021829009056,0.17882171273231506,blocked,Hebbian
7,24,0.017594413831830025,0.02764539234340191,0.18165528774261475,blocked,Hebbian
7,25,0.018060093745589256,0.028192555531859398,0.1851319819688797,blocked,Hebbian
7,26,0.018012868240475655,0.028408650308847427,0.18650320172309875,blocked,Hebbian
7,27,0.01742466166615486,0.028942275792360306,0.1898847222328186,blocked,Hebbian
7,28,0.018337169662117958,0.029153168201446533,0.19121931493282318,blocked,Hebbian
7,29,0.0181121788918972,0.029153168201446533,0.19121931493282318,blocked,Hebbian
7,30,0.017517248168587685,0.02957073785364628,0.1938587874174118,blocked,Hebbian
7,31,0.01761222630739212,0.030085105448961258,0.19710446894168854,blocked,Hebbian
7,32,0.018777843564748764,0.03079180046916008,0.20155344903469086,blocked,Hebbian
7,33,0.01785331778228283,0.031287528574466705,0.20466706156730652,blocked,Hebbian
7,34,0.01813487894833088,0.0316789485514164,0.20712126791477203,blocked,Hebbian
7,35,0.018222244456410408,0.032162051647901535,0.21014508605003357,blocked,Hebbian
7,36,0.018164360895752907,0.03235343471169472,0.21134136617183685,blocked,Hebbian
7,37,0.018087564036250114,0.03273312374949455,0.2137119323015213,blocked,Hebbian
7,38,0.017997458577156067,0.03357304632663727,0.218942791223526,blocked,Hebbian
7,39,0.017472581937909126,0.03448439761996269,0.2245977520942688,blocked,Hebbian
7,40,0.018980722874403,0.03537443280220032,0.230099156498909,blocked,Hebbian
8,0,0.04322348162531853,0.0031780479475855827,0.0022323369048535824,blocked,Hebbian
8,1,0.019110046327114105,0.02236097678542137,0.015708228573203087,blocked,Hebbian
8,2,0.019057124853134155,0.028496112674474716,0.020019548013806343,blocked,Hebbian
8,3,0.017984967678785324,0.0302581787109375,0.021257996559143066,blocked,Hebbian
8,4,0.018436875194311142,0.031100956723093987,0.02185036800801754,blocked,Hebbian
8,5,0.018045777454972267,0.03645049408078194,0.025611024349927902,blocked,Hebbian
8,6,0.01856464147567749,0.03917727246880531,0.027528325095772743,blocked,Hebbian
8,7,0.017926517874002457,0.03917727246880531,0.027528325095772743,blocked,Hebbian
8,8,0.017988594248890877,0.042942337691783905,0.030176201835274696,blocked,Hebbian
8,9,0.017894195392727852,0.04640258848667145,0.03261027857661247,blocked,Hebbian
8,10,0.018139589577913284,0.05065106973052025,0.03559963405132294,blocked,Hebbian
8,11,0.018117709085345268,0.05313536524772644,0.03734810650348663,blocked,Hebbian
8,12,0.01758904755115509,0.056887440383434296,0.03998952358961105,blocked,Hebbian
8,13,0.0199506264179945,0.059980958700180054,0.042167965322732925,blocked,Hebbian
8,14,0.017780210822820663,0.06251293420791626,0.04395142197608948,blocked,Hebbian
8,15,0.017701556906104088,0.0633348897099495,0.0445304736495018,blocked,Hebbian
8,16,0.01871989294886589,0.06534553319215775,0.04594714194536209,blocked,Hebbian
8,17,0.01800953969359398,0.0672975555062294,0.04732276871800423,blocked,Hebbian
8,18,0.01936839148402214,0.06882032006978989,0.04839608818292618,blocked,Hebbian
8,19,0.01793411187827587,0.07067891955375671,0.0497063472867012,blocked,Hebbian
8,20,0.017600171267986298,0.07177165895700455,0.050476815551519394,blocked,Hebbian
8,21,0.018217207863926888,0.07426080107688904,0.05223220959305763,blocked,Hebbian
8,22,0.018065739423036575,0.07599049061536789,0.05345231294631958,blocked,Hebbian
8,23,0.018121151253581047,0.07768303155899048,0.05464644357562065,blocked,Hebbian
8,24,0.01776103489100933,0.07999467849731445,0.05627775937318802,blocked,Hebbian
8,25,0.017946142703294754,0.08096597343683243,0.05696333572268486,blocked,Hebbian
8,26,0.018376247957348824,0.08096597343683243,0.05696333572268486,blocked,Hebbian
8,27,0.018146326765418053,0.08319006115198135,0.05853348597884178,blocked,Hebbian
8,28,0.01753431186079979,0.08443579077720642,0.05941313877701759,blocked,Hebbian
8,29,0.018022404983639717,0.08474449068307877,0.059631142765283585,blocked,Hebbian
8,30,0.018139727413654327,0.08747605234384537,0.061560552567243576,blocked,Hebbian
8,31,0.018189145252108574,0.08836869895458221,0.06219122186303139,blocked,Hebbian
8,32,0.01821207068860531,0.0901288092136383,0.06343498080968857,blocked,Hebbian
8,33,0.018189072608947754,0.09128433465957642,0.06425168365240097,blocked,Hebbian
8,34,0.018157105892896652,0.09327389299869537,0.06565815955400467,blocked,Hebbian
8,35,0.01800602301955223,0.09411440044641495,0.0662524625658989,blocked,Hebbian
8,36,0.01759231835603714,0.0968664214015007,0.06819885224103928,blocked,Hebbian
8,37,0.018121765926480293,0.0995468869805336,0.07009540498256683,blocked,Hebbian
8,38,0.01811257191002369,0.10086209326982498,0.07102623581886292,blocked,Hebbian
8,39,0.018073711544275284,0.10190282762050629,0.07176295667886734,blocked,Hebbian
8,40,0.017654117196798325,0.10293374210596085,0.07249283790588379,blocked,Hebbian
9,0,0.018078560009598732,-0.008774456568062305,0.0010649441974237561,blocked,Hebbian
9,1,0.019571878015995026,-0.03599090129137039,0.004369060043245554,blocked,Hebbian
9,2,0.01775999367237091,-0.06877805292606354,0.008361928164958954,blocked,Hebbian
9,3,0.01952686719596386,-0.08987121284008026,0.010943745262920856,blocked,Hebbian
9,4,0.01867826282978058,-0.09960539638996124,0.012139873579144478,blocked,Hebbian
9,5,0.018269285559654236,-0.11176207661628723,0.013638542033731937,blocked,Hebbian
9,6,0.018522590398788452,-0.11498930305242538,0.01403738185763359,blocked,Hebbian
9,7,0.01795923337340355,-0.12266938388347626,0.014988329261541367,blocked,Hebbian
9,8,0.018360929563641548,-0.1298743337392807,0.01588287390768528,blocked,Hebbian
9,9,0.018133366480469704,-0.13534817099571228,0.016564151272177696,blocked,Hebbian
9,10,0.01813122071325779,-0.14314545691013336,0.01753723993897438,blocked,Hebbian
9,11,0.018260905519127846,-0.14564631879329681,0.017850026488304138,blocked,Hebbian
9,12,0.018162326887249947,-0.15522237122058868,0.019050944596529007,blocked,Hebbian
9,13,0.018159205093979836,-0.16420415043830872,0.020182235166430473,blocked,Hebbian
9,14,0.01814631186425686,-0.16955867409706116,0.020859044045209885,blocked,Hebbian
9,15,0.01806824468076229,-0.1757519245147705,0.021644199267029762,blocked,Hebbian
9,16,0.018352271988987923,-0.17975229024887085,0.022152727469801903,blocked,Hebbian
9,17,0.018110642209649086,-0.18841545283794403,0.023257853463292122,blocked,Hebbian
9,18,0.018065299838781357,-0.19755436480045319,0.02442965842783451,blocked,Hebbian
9,19,0.01806279644370079,-0.20281977951526642,0.0251077339053154,blocked,Hebbian
9,20,0.018036579713225365,-0.21044382452964783,0.02609351836144924,blocked,Hebbian
9,21,0.018098125234246254,-0.2169695943593979,0.026941176503896713,blocked,Hebbian
9,22,0.0181783027946949,-0.22328080236911774,0.02776450291275978,blocked,Hebbian
9,23,0.0179962906986475,-0.22559593617916107,0.028067417442798615,blocked,Hebbian
9,24,0.018213821575045586,-0.22636166214942932,0.028167713433504105,blocked,Hebbian
9,25,0.01813632622361183,-0.22788429260253906,0.028367312625050545,blocked,Hebbian
9,26,0.01811234839260578,-0.22939538955688477,0.02856561169028282,blocked,Hebbian
9,27,0.01781795173883438,-0.23089516162872314,0.028762638568878174,blocked,Hebbian
9,28,0.019278984516859055,-0.2353288233280182,0.029346341267228127,blocked,Hebbian
9,29,0.017871780321002007,-0.23605845868587494,0.02944258041679859,blocked,Hebbian
9,30,0.01805924065411091,-0.23823191225528717,0.02972956746816635,blocked,Hebbian
9,31,0.01815897412598133,-0.23895132541656494,0.02982466109097004,blocked,Hebbian
9,32,0.018055707216262817,-0.24321608245372772,0.03038945235311985,blocked,Hebbian
9,33,0.0178699791431427,-0.24531620740890503,0.03066824935376644,blocked,Hebbian
9,34,0.018182437866926193,-0.24670472741127014,0.030852826312184334,blocked,Hebbian
9,35,0.018128953874111176,-0.2508164644241333,0.03140057250857353,blocked,Hebbian
9,36,0.018054785206913948,-0.2555156350135803,0.03202875331044197,blocked,Hebbian
9,37,0.018075870350003242,-0.25946372747421265,0.032558374106884,blocked,Hebbian
9,38,0.018058044835925102,-0.2627001702785492,0.03299381583929062,blocked,Hebbian
9,39,0.017928313463926315,-0.26525554060935974,0.033338453620672226,blocked,Hebbian
9,40,0.018321752548217773,-0.26715293526649475,0.033594828099012375,blocked,Hebbian
