,model,acc,curriculum
120,4,1.0,interleaved
121,4,1.0,interleaved
122,4,1.0,interleaved
123,4,0.0,interleaved
124,4,0.0,interleaved
125,4,0.0,interleaved
126,4,0.0,interleaved
127,4,0.0,interleaved
128,4,1.0,interleaved
129,4,1.0,interleaved
130,4,1.0,interleaved
131,4,1.0,interleaved
132,4,1.0,interleaved
133,4,0.0,interleaved
134,4,0.0,interleaved
135,4,0.0,interleaved
136,4,0.0,interleaved
137,4,0.0,interleaved
138,4,1.0,interleaved
139,4,1.0,interleaved
140,4,1.0,interleaved
141,4,1.0,interleaved
142,4,0.0,interleaved
143,4,0.0,interleaved
144,4,0.0,interleaved
145,4,0.0,interleaved
146,4,0.0,interleaved
147,4,1.0,interleaved
148,4,1.0,interleaved
149,4,1.0,interleaved
150,4,1.0,interleaved
151,4,1.0,interleaved
152,4,0.0,interleaved
153,4,0.0,interleaved
154,4,0.0,interleaved
155,4,0.0,interleaved
156,4,0.0,interleaved
157,4,1.0,interleaved
158,4,1.0,interleaved
159,4,1.0,interleaved
160,4,1.0,interleaved
161,4,0.0,interleaved
162,4,0.0,interleaved
163,4,0.0,interleaved
164,4,0.0,interleaved
165,4,0.0,interleaved
166,4,1.0,interleaved
167,4,1.0,interleaved
168,4,1.0,interleaved
169,4,1.0,interleaved
170,4,1.0,interleaved
171,4,0.0,interleaved
172,4,0.0,interleaved
173,4,0.0,interleaved
174,4,0.0,interleaved
175,4,0.0,interleaved
176,4,1.0,interleaved
177,4,1.0,interleaved
178,4,1.0,interleaved
179,4,1.0,interleaved
180,4,0.0,interleaved
181,4,0.0,interleaved
182,4,0.0,interleaved
183,4,0.0,interleaved
184,4,0.0,interleaved
185,4,1.0,interleaved
186,4,1.0,interleaved
187,4,1.0,interleaved
188,4,1.0,interleaved
189,4,1.0,interleaved
190,4,1.0,interleaved
191,4,1.0,interleaved
192,4,1.0,interleaved
193,4,1.0,interleaved
194,4,1.0,interleaved
195,4,1.0,interleaved
196,4,1.0,interleaved
197,4,1.0,interleaved
198,4,1.0,interleaved
199,4,1.0,interleaved
200,4,1.0,interleaved
201,4,1.0,interleaved
202,4,1.0,interleaved
203,4,1.0,interleaved
204,4,1.0,interleaved
205,4,1.0,interleaved
206,4,1.0,interleaved
207,4,1.0,interleaved
208,4,1.0,interleaved
209,4,1.0,interleaved
210,4,1.0,interleaved
211,4,1.0,interleaved
212,4,1.0,interleaved
213,4,1.0,interleaved
214,4,1.0,interleaved
215,4,1.0,interleaved
216,4,1.0,interleaved
217,4,1.0,interleaved
218,4,1.0,interleaved
219,4,1.0,interleaved
220,4,1.0,interleaved
221,4,1.0,interleaved
222,4,1.0,interleaved
223,4,1.0,interleaved
224,4,1.0,interleaved
225,4,1.0,interleaved
226,4,1.0,interleaved
227,4,1.0,interleaved
228,4,1.0,interleaved
229,4,1.0,interleaved
230,4,1.0,interleaved
231,4,1.0,interleaved
232,4,1.0,interleaved
233,4,1.0,interleaved
234,4,1.0,interleaved
235,4,1.0,interleaved
236,4,1.0,interleaved
237,4,1.0,interleaved
238,4,1.0,interleaved
239,4,1.0,interleaved
240,4,1.0,interleaved
241,4,1.0,interleaved
242,4,1.0,interleaved
243,4,1.0,interleaved
244,4,1.0,interleaved
245,4,1.0,interleaved
246,4,1.0,interleaved
247,4,1.0,interleaved
248,4,1.0,interleaved
249,4,1.0,interleaved
250,4,1.0,interleaved
251,4,1.0,interleaved
252,4,1.0,interleaved
253,4,1.0,interleaved
254,4,1.0,interleaved
255,4,1.0,interleaved
256,4,1.0,interleaved
257,4,1.0,interleaved
258,4,1.0,interleaved
259,4,1.0,interleaved
260,4,1.0,interleaved
261,4,1.0,interleaved
262,4,1.0,interleaved
263,4,1.0,interleaved
264,4,1.0,interleaved
265,4,1.0,interleaved
266,4,1.0,interleaved
267,4,1.0,interleaved
268,4,1.0,interleaved
269,4,1.0,interleaved
270,4,1.0,interleaved
271,4,1.0,interleaved
272,4,1.0,interleaved
273,4,1.0,interleaved
274,4,1.0,interleaved
275,4,1.0,interleaved
276,4,1.0,interleaved
277,4,1.0,interleaved
278,4,1.0,interleaved
279,4,1.0,interleaved
280,4,1.0,interleaved
281,4,1.0,interleaved
282,4,1.0,interleaved
283,4,1.0,interleaved
284,4,1.0,interleaved
285,4,0.0,interleaved
286,4,0.0,interleaved
287,4,0.0,interleaved
288,4,0.0,interleaved
289,4,0.0,interleaved
290,4,1.0,interleaved
291,4,1.0,interleaved
292,4,1.0,interleaved
293,4,1.0,interleaved
294,4,1.0,interleaved
295,4,0.0,interleaved
296,4,0.0,interleaved
297,4,0.0,interleaved
298,4,0.0,interleaved
299,4,0.0,interleaved
300,4,1.0,interleaved
301,4,1.0,interleaved
302,4,1.0,interleaved
303,4,1.0,interleaved
304,4,0.0,interleaved
305,4,0.0,interleaved
306,4,0.0,interleaved
307,4,0.0,interleaved
308,4,0.0,interleaved
309,4,1.0,interleaved
310,4,1.0,interleaved
311,4,1.0,interleaved
312,4,1.0,interleaved
313,4,1.0,interleaved
314,4,0.0,interleaved
315,4,0.0,interleaved
316,4,0.0,interleaved
317,4,0.0,interleaved
318,4,0.0,interleaved
319,4,1.0,interleaved
320,4,1.0,interleaved
321,4,1.0,interleaved
322,4,1.0,interleaved
323,4,0.0,interleaved
324,4,0.0,interleaved
325,4,0.0,interleaved
326,4,0.0,interleaved
327,4,0.0,interleaved
328,4,1.0,interleaved
329,4,1.0,interleaved
330,4,1.0,interleaved
331,4,1.0,interleaved
332,4,1.0,interleaved
333,4,0.0,interleaved
334,4,0.0,interleaved
335,4,0.0,interleaved
336,4,0.0,interleaved
337,4,0.0,interleaved
338,4,1.0,interleaved
339,4,1.0,interleaved
340,4,1.0,interleaved
341,4,1.0,interleaved
342,4,0.0,interleaved
343,4,0.0,interleaved
344,4,0.0,interleaved
345,4,0.0,interleaved
346,4,0.0,interleaved
347,4,1.0,interleaved
348,4,1.0,interleaved
349,4,1.0,interleaved
350,4,1.0,interleaved
351,4,1.0,interleaved
352,4,0.0,interleaved
353,4,0.0,interleaved
354,4,0.0,interleaved
355,4,0.0,interleaved
356,4,0.0,interleaved
357,4,1.0,interleaved
358,4,1.0,interleaved
359,4,1.0,interleaved
360,4,1.0,interleaved
361,4,0.0,interleaved
362,4,0.0,interleaved
363,4,0.0,interleaved
364,4,0.0,interleaved
365,4,0.0,interleaved
366,4,1.0,interleaved
367,4,1.0,interleaved
368,4,1.0,interleaved
369,4,1.0,interleaved
370,4,1.0,interleaved
371,4,0.0,interleaved
372,4,0.0,interleaved
373,4,0.0,interleaved
374,4,0.0,interleaved
375,4,0.0,interleaved
376,4,1.0,interleaved
377,4,1.0,interleaved
378,4,1.0,interleaved
379,4,1.0,interleaved
380,4,1.0,interleaved
381,4,1.0,interleaved
382,4,1.0,interleaved
383,4,1.0,interleaved
384,4,1.0,interleaved
385,4,1.0,interleaved
386,4,1.0,interleaved
387,4,1.0,interleaved
388,4,1.0,interleaved
389,4,1.0,interleaved
390,4,1.0,interleaved
391,4,1.0,interleaved
392,4,1.0,interleaved
393,4,1.0,interleaved
394,4,1.0,interleaved
395,4,1.0,interleaved
396,4,1.0,interleaved
397,4,1.0,interleaved
398,4,1.0,interleaved
399,4,1.0,interleaved
400,4,1.0,interleaved
401,4,1.0,interleaved
402,4,1.0,interleaved
403,4,1.0,interleaved
404,4,1.0,interleaved
405,4,1.0,interleaved
406,4,1.0,interleaved
407,4,1.0,interleaved
408,4,1.0,interleaved
409,4,1.0,interleaved
410,4,1.0,interleaved
411,4,1.0,interleaved
412,4,1.0,interleaved
413,4,1.0,interleaved
414,4,1.0,interleaved
415,4,1.0,interleaved
416,4,1.0,interleaved
417,4,1.0,interleaved
418,4,1.0,interleaved
419,4,1.0,interleaved
420,4,1.0,interleaved
421,4,1.0,interleaved
422,4,1.0,interleaved
423,4,1.0,interleaved
424,4,1.0,interleaved
425,4,1.0,interleaved
426,4,1.0,interleaved
427,4,1.0,interleaved
428,4,1.0,interleaved
429,4,1.0,interleaved
430,4,1.0,interleaved
431,4,1.0,interleaved
432,4,1.0,interleaved
433,4,1.0,interleaved
434,4,1.0,interleaved
435,4,1.0,interleaved
436,4,1.0,interleaved
437,4,1.0,interleaved
438,4,1.0,interleaved
439,4,1.0,interleaved
440,4,1.0,interleaved
441,4,1.0,interleaved
442,4,1.0,interleaved
443,4,1.0,interleaved
444,4,1.0,interleaved
445,4,1.0,interleaved
446,4,1.0,interleaved
447,4,1.0,interleaved
448,4,1.0,interleaved
449,4,1.0,interleaved
450,4,1.0,interleaved
451,4,1.0,interleaved
452,4,1.0,interleaved
453,4,1.0,interleaved
454,4,1.0,interleaved
455,4,1.0,interleaved
456,4,1.0,interleaved
457,4,1.0,interleaved
458,4,1.0,interleaved
459,4,1.0,interleaved
460,4,1.0,interleaved
461,4,1.0,interleaved
462,4,1.0,interleaved
463,4,1.0,interleaved
464,4,1.0,interleaved
465,4,1.0,interleaved
466,4,1.0,interleaved
467,4,1.0,interleaved
468,4,1.0,interleaved
469,4,1.0,interleaved
470,4,1.0,interleaved
471,4,1.0,interleaved
472,4,1.0,interleaved
473,4,1.0,interleaved
474,4,1.0,interleaved
475,4,0.0,interleaved
476,4,0.0,interleaved
477,4,0.0,interleaved
478,4,0.0,interleaved
479,4,0.0,interleaved
480,4,1.0,interleaved
481,4,1.0,interleaved
482,4,1.0,interleaved
483,4,1.0,interleaved
484,4,0.0,interleaved
485,4,0.0,interleaved
486,4,0.0,interleaved
487,4,0.0,interleaved
488,4,0.0,interleaved
489,4,1.0,interleaved
490,4,1.0,interleaved
491,4,1.0,interleaved
492,4,1.0,interleaved
493,4,1.0,interleaved
494,4,0.0,interleaved
495,4,0.0,interleaved
496,4,0.0,interleaved
497,4,0.0,interleaved
498,4,0.0,interleaved
499,4,1.0,interleaved
500,4,1.0,interleaved
501,4,1.0,interleaved
502,4,1.0,interleaved
503,4,0.0,interleaved
504,4,0.0,interleaved
505,4,0.0,interleaved
506,4,0.0,interleaved
507,4,0.0,interleaved
508,4,1.0,interleaved
509,4,1.0,interleaved
510,4,1.0,interleaved
511,4,1.0,interleaved
512,4,1.0,interleaved
513,4,0.0,interleaved
514,4,0.0,interleaved
515,4,0.0,interleaved
516,4,0.0,interleaved
517,4,0.0,interleaved
518,4,1.0,interleaved
519,4,1.0,interleaved
520,4,1.0,interleaved
521,4,1.0,interleaved
522,4,0.0,interleaved
523,4,0.0,interleaved
524,4,0.0,interleaved
525,4,0.0,interleaved
526,4,0.0,interleaved
527,4,1.0,interleaved
528,4,1.0,interleaved
529,4,1.0,interleaved
530,4,1.0,interleaved
531,4,1.0,interleaved
532,4,0.0,interleaved
533,4,0.0,interleaved
534,4,0.0,interleaved
535,4,0.0,interleaved
536,4,0.0,interleaved
537,4,1.0,interleaved
538,4,1.0,interleaved
539,4,1.0,interleaved
540,4,1.0,interleaved
541,4,0.0,interleaved
542,4,0.0,interleaved
543,4,0.0,interleaved
544,4,0.0,interleaved
545,4,0.0,interleaved
546,4,1.0,interleaved
547,4,1.0,interleaved
548,4,1.0,interleaved
549,4,1.0,interleaved
550,4,1.0,interleaved
551,4,0.0,interleaved
552,4,0.0,interleaved
553,4,0.0,interleaved
554,4,0.0,interleaved
555,4,0.0,interleaved
556,4,1.0,interleaved
557,4,1.0,interleaved
558,4,1.0,interleaved
559,4,1.0,interleaved
560,4,0.0,interleaved
561,4,0.0,interleaved
562,4,0.0,interleaved
563,4,0.0,interleaved
564,4,0.0,interleaved
565,4,1.0,interleaved
566,4,1.0,interleaved
567,4,1.0,interleaved
568,4,1.0,interleaved
569,4,1.0,interleaved
570,4,1.0,interleaved
571,4,1.0,interleaved
572,4,1.0,interleaved
573,4,1.0,interleaved
574,4,1.0,interleaved
575,4,1.0,interleaved
576,4,1.0,interleaved
577,4,1.0,interleaved
578,4,1.0,interleaved
579,4,1.0,interleaved
580,4,1.0,interleaved
581,4,1.0,interleaved
582,4,1.0,interleaved
583,4,1.0,interleaved
584,4,1.0,interleaved
585,4,1.0,interleaved
586,4,1.0,interleaved
587,4,1.0,interleaved
588,4,1.0,interleaved
589,4,1.0,interleaved
590,4,1.0,interleaved
591,4,1.0,interleaved
592,4,1.0,interleaved
593,4,1.0,interleaved
594,4,1.0,interleaved
595,4,1.0,interleaved
596,4,1.0,interleaved
597,4,1.0,interleaved
598,4,1.0,interleaved
599,4,1.0,interleaved
600,4,1.0,interleaved
601,4,1.0,interleaved
602,4,1.0,interleaved
603,4,1.0,interleaved
604,4,1.0,interleaved
605,4,1.0,interleaved
606,4,1.0,interleaved
607,4,1.0,interleaved
608,4,1.0,interleaved
609,4,1.0,interleaved
610,4,1.0,interleaved
611,4,1.0,interleaved
612,4,1.0,interleaved
613,4,1.0,interleaved
614,4,1.0,interleaved
615,4,1.0,interleaved
616,4,1.0,interleaved
617,4,1.0,interleaved
618,4,1.0,interleaved
619,4,1.0,interleaved
620,4,1.0,interleaved
621,4,1.0,interleaved
622,4,1.0,interleaved
623,4,1.0,interleaved
624,4,1.0,interleaved
625,4,1.0,interleaved
626,4,1.0,interleaved
627,4,1.0,interleaved
628,4,1.0,interleaved
629,4,1.0,interleaved
630,4,1.0,interleaved
631,4,1.0,interleaved
632,4,1.0,interleaved
633,4,1.0,interleaved
634,4,1.0,interleaved
635,4,1.0,interleaved
636,4,1.0,interleaved
637,4,1.0,interleaved
638,4,1.0,interleaved
639,4,1.0,interleaved
640,4,1.0,interleaved
641,4,1.0,interleaved
642,4,1.0,interleaved
643,4,1.0,interleaved
644,4,1.0,interleaved
645,4,1.0,interleaved
646,4,1.0,interleaved
647,4,1.0,interleaved
648,4,1.0,interleaved
649,4,1.0,interleaved
650,4,1.0,interleaved
651,4,1.0,interleaved
652,4,1.0,interleaved
653,4,1.0,interleaved
654,4,1.0,interleaved
655,4,1.0,interleaved
656,4,1.0,interleaved
657,4,1.0,interleaved
658,4,1.0,interleaved
659,4,1.0,interleaved
660,4,1.0,interleaved
661,4,1.0,interleaved
662,4,1.0,interleaved
663,4,1.0,interleaved
664,4,1.0,interleaved
665,4,0.0,interleaved
666,4,0.0,interleaved
667,4,0.0,interleaved
668,4,0.0,interleaved
669,4,0.0,interleaved
670,4,1.0,interleaved
671,4,1.0,interleaved
672,4,1.0,interleaved
673,4,1.0,interleaved
674,4,1.0,interleaved
675,4,0.0,interleaved
676,4,0.0,interleaved
677,4,0.0,interleaved
678,4,0.0,interleaved
679,4,0.0,interleaved
680,4,1.0,interleaved
681,4,1.0,interleaved
682,4,1.0,interleaved
683,4,1.0,interleaved
684,4,0.0,interleaved
685,4,0.0,interleaved
686,4,0.0,interleaved
687,4,0.0,interleaved
688,4,0.0,interleaved
689,4,1.0,interleaved
690,4,1.0,interleaved
691,4,1.0,interleaved
692,4,1.0,interleaved
693,4,1.0,interleaved
694,4,0.0,interleaved
695,4,0.0,interleaved
696,4,0.0,interleaved
697,4,0.0,interleaved
698,4,0.0,interleaved
699,4,1.0,interleaved
700,4,1.0,interleaved
701,4,1.0,interleaved
702,4,1.0,interleaved
703,4,0.0,interleaved
704,4,0.0,interleaved
705,4,0.0,interleaved
706,4,0.0,interleaved
707,4,0.0,interleaved
708,4,1.0,interleaved
709,4,1.0,interleaved
710,4,1.0,interleaved
711,4,1.0,interleaved
712,4,1.0,interleaved
713,4,0.0,interleaved
714,4,0.0,interleaved
715,4,0.0,interleaved
716,4,0.0,interleaved
717,4,0.0,interleaved
718,4,1.0,interleaved
719,4,1.0,interleaved
720,4,1.0,interleaved
721,4,1.0,interleaved
722,4,0.0,interleaved
723,4,0.0,interleaved
724,4,0.0,interleaved
725,4,0.0,interleaved
726,4,0.0,interleaved
727,4,1.0,interleaved
728,4,1.0,interleaved
729,4,1.0,interleaved
730,4,1.0,interleaved
731,4,1.0,interleaved
732,4,0.0,interleaved
733,4,0.0,interleaved
734,4,0.0,interleaved
735,4,0.0,interleaved
736,4,0.0,interleaved
737,4,1.0,interleaved
738,4,1.0,interleaved
739,4,1.0,interleaved
740,4,1.0,interleaved
741,4,0.0,interleaved
742,4,0.0,interleaved
743,4,0.0,interleaved
744,4,0.0,interleaved
745,4,0.0,interleaved
746,4,1.0,interleaved
747,4,1.0,interleaved
748,4,1.0,interleaved
749,4,1.0,interleaved
750,4,1.0,interleaved
751,4,0.0,interleaved
752,4,0.0,interleaved
753,4,0.0,interleaved
754,4,0.0,interleaved
755,4,0.0,interleaved
756,4,1.0,interleaved
757,4,1.0,interleaved
758,4,1.0,interleaved
759,4,1.0,interleaved
760,4,1.0,interleaved
761,4,1.0,interleaved
762,4,1.0,interleaved
763,4,1.0,interleaved
764,4,1.0,interleaved
765,4,1.0,interleaved
766,4,1.0,interleaved
767,4,1.0,interleaved
768,4,1.0,interleaved
769,4,1.0,interleaved
770,4,1.0,interleaved
771,4,1.0,interleaved
772,4,1.0,interleaved
773,4,1.0,interleaved
774,4,1.0,interleaved
775,4,1.0,interleaved
776,4,1.0,interleaved
777,4,1.0,interleaved
778,4,1.0,interleaved
779,4,1.0,interleaved
780,4,1.0,interleaved
781,4,1.0,interleaved
782,4,1.0,interleaved
783,4,1.0,interleaved
784,4,1.0,interleaved
785,4,1.0,interleaved
786,4,1.0,interleaved
787,4,1.0,interleaved
788,4,1.0,interleaved
789,4,1.0,interleaved
790,4,1.0,interleaved
791,4,1.0,interleaved
792,4,1.0,interleaved
793,4,1.0,interleaved
794,4,1.0,interleaved
795,4,1.0,interleaved
796,4,1.0,interleaved
797,4,1.0,interleaved
798,4,1.0,interleaved
799,4,1.0,interleaved
800,4,1.0,interleaved
801,4,1.0,interleaved
802,4,1.0,interleaved
803,4,1.0,interleaved
804,4,1.0,interleaved
805,4,1.0,interleaved
806,4,1.0,interleaved
807,4,1.0,interleaved
808,4,1.0,interleaved
809,4,1.0,interleaved
810,4,1.0,interleaved
811,4,1.0,interleaved
812,4,1.0,interleaved
813,4,1.0,interleaved
814,4,1.0,interleaved
815,4,1.0,interleaved
816,4,1.0,interleaved
817,4,1.0,interleaved
818,4,1.0,interleaved
819,4,1.0,interleaved
820,4,1.0,interleaved
821,4,1.0,interleaved
822,4,1.0,interleaved
823,4,1.0,interleaved
824,4,1.0,interleaved
825,4,1.0,interleaved
826,4,1.0,interleaved
827,4,1.0,interleaved
828,4,1.0,interleaved
829,4,1.0,interleaved
830,4,1.0,interleaved
831,4,1.0,interleaved
832,4,1.0,interleaved
833,4,1.0,interleaved
834,4,1.0,interleaved
835,4,1.0,interleaved
836,4,1.0,interleaved
837,4,1.0,interleaved
838,4,1.0,interleaved
839,4,1.0,interleaved
840,4,1.0,interleaved
841,4,1.0,interleaved
842,4,1.0,interleaved
843,4,1.0,interleaved
844,4,1.0,interleaved
845,4,1.0,interleaved
846,4,1.0,interleaved
847,4,1.0,interleaved
848,4,1.0,interleaved
849,4,1.0,interleaved
850,4,1.0,interleaved
851,4,1.0,interleaved
852,4,1.0,interleaved
853,4,1.0,interleaved
854,4,1.0,interleaved
855,4,0.0,interleaved
856,4,0.0,interleaved
857,4,0.0,interleaved
858,4,0.0,interleaved
859,4,0.0,interleaved
860,4,1.0,interleaved
861,4,1.0,interleaved
862,4,1.0,interleaved
863,4,1.0,interleaved
864,4,0.0,interleaved
865,4,0.0,interleaved
866,4,0.0,interleaved
867,4,0.0,interleaved
868,4,0.0,interleaved
869,4,1.0,interleaved
870,4,1.0,interleaved
871,4,1.0,interleaved
872,4,1.0,interleaved
873,4,1.0,interleaved
874,4,0.0,interleaved
875,4,0.0,interleaved
876,4,0.0,interleaved
877,4,0.0,interleaved
878,4,0.0,interleaved
879,4,1.0,interleaved
880,4,1.0,interleaved
881,4,1.0,interleaved
882,4,1.0,interleaved
883,4,0.0,interleaved
884,4,0.0,interleaved
885,4,0.0,interleaved
886,4,0.0,interleaved
887,4,0.0,interleaved
888,4,1.0,interleaved
889,4,1.0,interleaved
890,4,1.0,interleaved
891,4,1.0,interleaved
892,4,1.0,interleaved
893,4,0.0,interleaved
894,4,0.0,interleaved
895,4,0.0,interleaved
896,4,0.0,interleaved
897,4,0.0,interleaved
898,4,1.0,interleaved
899,4,1.0,interleaved
900,4,1.0,interleaved
901,4,1.0,interleaved
902,4,0.0,interleaved
903,4,0.0,interleaved
904,4,0.0,interleaved
905,4,0.0,interleaved
906,4,0.0,interleaved
907,4,1.0,interleaved
908,4,1.0,interleaved
909,4,1.0,interleaved
910,4,1.0,interleaved
911,4,1.0,interleaved
912,4,0.0,interleaved
913,4,0.0,interleaved
914,4,0.0,interleaved
915,4,0.0,interleaved
916,4,0.0,interleaved
917,4,1.0,interleaved
918,4,1.0,interleaved
919,4,1.0,interleaved
920,4,1.0,interleaved
921,4,0.0,interleaved
922,4,0.0,interleaved
923,4,0.0,interleaved
924,4,0.0,interleaved
925,4,0.0,interleaved
926,4,1.0,interleaved
927,4,1.0,interleaved
928,4,1.0,interleaved
929,4,1.0,interleaved
930,4,1.0,interleaved
931,4,0.0,interleaved
932,4,0.0,interleaved
933,4,0.0,interleaved
934,4,0.0,interleaved
935,4,0.0,interleaved
936,4,1.0,interleaved
937,4,1.0,interleaved
938,4,1.0,interleaved
939,4,1.0,interleaved
940,4,0.0,interleaved
941,4,0.0,interleaved
942,4,0.0,interleaved
943,4,0.0,interleaved
944,4,0.0,interleaved
945,4,1.0,interleaved
946,4,1.0,interleaved
947,4,1.0,interleaved
948,4,1.0,interleaved
949,4,1.0,interleaved
950,4,1.0,interleaved
951,4,1.0,interleaved
952,4,1.0,interleaved
953,4,1.0,interleaved
954,4,1.0,interleaved
955,4,1.0,interleaved
956,4,1.0,interleaved
957,4,1.0,interleaved
958,4,1.0,interleaved
959,4,1.0,interleaved
960,4,1.0,interleaved
961,4,1.0,interleaved
962,4,1.0,interleaved
963,4,1.0,interleaved
964,4,1.0,interleaved
965,4,1.0,interleaved
966,4,1.0,interleaved
967,4,1.0,interleaved
968,4,1.0,interleaved
969,4,1.0,interleaved
970,4,1.0,interleaved
971,4,1.0,interleaved
972,4,1.0,interleaved
973,4,1.0,interleaved
974,4,1.0,interleaved
975,4,1.0,interleaved
976,4,1.0,interleaved
977,4,1.0,interleaved
978,4,1.0,interleaved
979,4,1.0,interleaved
980,4,1.0,interleaved
981,4,1.0,interleaved
982,4,1.0,interleaved
983,4,1.0,interleaved
984,4,1.0,interleaved
985,4,1.0,interleaved
986,4,1.0,interleaved
987,4,1.0,interleaved
988,4,1.0,interleaved
989,4,1.0,interleaved
990,4,1.0,interleaved
991,4,1.0,interleaved
992,4,1.0,interleaved
993,4,1.0,interleaved
994,4,1.0,interleaved
995,4,1.0,interleaved
996,4,1.0,interleaved
997,4,1.0,interleaved
998,4,1.0,interleaved
999,4,1.0,interleaved
1000,4,1.0,interleaved
1001,4,1.0,interleaved
1002,4,1.0,interleaved
1003,4,1.0,interleaved
1004,4,1.0,interleaved
1005,4,1.0,interleaved
1006,4,1.0,interleaved
1007,4,1.0,interleaved
1008,4,1.0,interleaved
1009,4,1.0,interleaved
1010,4,1.0,interleaved
1011,4,1.0,interleaved
1012,4,1.0,interleaved
1013,4,1.0,interleaved
1014,4,1.0,interleaved
1015,4,1.0,interleaved
1016,4,1.0,interleaved
1017,4,1.0,interleaved
1018,4,1.0,interleaved
1019,4,1.0,interleaved
1020,4,1.0,interleaved
1021,4,1.0,interleaved
1022,4,1.0,interleaved
1023,4,1.0,interleaved
1024,4,1.0,interleaved
1025,4,1.0,interleaved
1026,4,1.0,interleaved
1027,4,1.0,interleaved
1028,4,1.0,interleaved
1029,4,1.0,interleaved
1030,4,1.0,interleaved
1031,4,1.0,interleaved
1032,4,1.0,interleaved
1033,4,1.0,interleaved
1034,4,1.0,interleaved
1035,4,1.0,interleaved
1036,4,1.0,interleaved
1037,4,1.0,interleaved
1038,4,1.0,interleaved
1039,4,1.0,interleaved
1040,4,1.0,interleaved
1041,4,1.0,interleaved
1042,4,1.0,interleaved
1043,4,1.0,interleaved
1044,4,1.0,interleaved
1045,4,0.0,interleaved
1046,4,0.0,interleaved
1047,4,0.0,interleaved
1048,4,0.0,interleaved
1049,4,0.0,interleaved
1050,4,1.0,interleaved
1051,4,1.0,interleaved
1052,4,1.0,interleaved
1053,4,1.0,interleaved
1054,4,1.0,interleaved
1055,4,0.0,interleaved
1056,4,0.0,interleaved
1057,4,0.0,interleaved
1058,4,0.0,interleaved
1059,4,0.0,interleaved
1060,4,1.0,interleaved
1061,4,1.0,interleaved
1062,4,1.0,interleaved
1063,4,1.0,interleaved
1064,4,0.0,interleaved
1065,4,0.0,interleaved
1066,4,0.0,interleaved
1067,4,0.0,interleaved
1068,4,0.0,interleaved
1069,4,1.0,interleaved
1070,4,1.0,interleaved
1071,4,1.0,interleaved
1072,4,1.0,interleaved
1073,4,1.0,interleaved
1074,4,0.0,interleaved
1075,4,0.0,interleaved
1076,4,0.0,interleaved
1077,4,0.0,interleaved
1078,4,0.0,interleaved
1079,4,1.0,interleaved
1080,4,1.0,interleaved
1081,4,1.0,interleaved
1082,4,1.0,interleaved
1083,4,0.0,interleaved
1084,4,0.0,interleaved
1085,4,0.0,interleaved
1086,4,0.0,interleaved
1087,4,0.0,interleaved
1088,4,1.0,interleaved
1089,4,1.0,interleaved
1090,4,1.0,interleaved
1091,4,1.0,interleaved
1092,4,1.0,interleaved
1093,4,0.0,interleaved
1094,4,0.0,interleaved
