model,trial,condition,mae,error,block_type,size_condition,cat_condition,random_cat_condition
7,396,error-gated replacement,0.11124186217784882,0.0,interleaved,s_ms,c_ms,c_ms
7,397,supplied context,0.5155189037322998,1.0,interleaved,s_ms,c_ms,c_ma
7,397,zero context,0.5140557289123535,1.0,interleaved,s_ms,c_ms,c_ma
7,397,error-gated replacement,0.24891257286071777,0.0,interleaved,s_ms,c_ms,c_ma
7,398,supplied context,0.3780161142349243,0.0,interleaved,s_ms,c_ms,c_ms
7,398,zero context,0.37673813104629517,0.0,interleaved,s_ms,c_ms,c_ms
7,398,error-gated replacement,0.17442777752876282,0.0,interleaved,s_ms,c_ms,c_ms
7,399,supplied context,3.3811495086411014e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,399,zero context,3.3791653549997136e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,399,error-gated replacement,7.682443538215011e-06,0.0,interleaved,s_ma,c_ma,c_ms
7,400,supplied context,0.00033642194466665387,0.0,interleaved,s_ma,c_ma,c_ms
7,400,zero context,0.0003358584363013506,0.0,interleaved,s_ma,c_ma,c_ms
7,400,error-gated replacement,9.81865669018589e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,401,supplied context,0.00011025133426301181,0.0,interleaved,s_ma,c_ma,c_ma
7,401,zero context,0.00010999050573445857,0.0,interleaved,s_ma,c_ma,c_ma
7,401,error-gated replacement,2.1136094801477157e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,402,supplied context,0.0001692559599177912,0.0,interleaved,s_ma,c_ma,c_ma
7,402,zero context,0.00016951427096500993,0.0,interleaved,s_ma,c_ma,c_ma
7,402,error-gated replacement,8.063865243457258e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,403,supplied context,0.3747294545173645,0.0,interleaved,s_ms,c_ma,c_ma
7,403,zero context,0.3747606873512268,0.0,interleaved,s_ms,c_ma,c_ma
7,403,error-gated replacement,0.4841015934944153,0.0,interleaved,s_ms,c_ma,c_ma
7,404,supplied context,0.619925856590271,1.0,interleaved,s_ms,c_ma,c_ms
7,404,zero context,0.6199626326560974,1.0,interleaved,s_ms,c_ma,c_ms
7,404,error-gated replacement,0.463190495967865,0.0,interleaved,s_ms,c_ma,c_ms
7,405,supplied context,0.45765388011932373,0.0,interleaved,s_ms,c_ma,c_ms
7,405,zero context,0.456845760345459,0.0,interleaved,s_ms,c_ma,c_ms
7,405,error-gated replacement,0.3988321125507355,0.0,interleaved,s_ms,c_ma,c_ms
7,406,supplied context,0.4758598208427429,0.0,interleaved,s_ms,c_ma,c_ma
7,406,zero context,0.4756774604320526,0.0,interleaved,s_ms,c_ma,c_ma
7,406,error-gated replacement,0.5081429481506348,1.0,interleaved,s_ms,c_ma,c_ma
7,407,supplied context,0.5486099720001221,1.0,interleaved,s_ms,c_ma,c_ms
7,407,zero context,0.5486578941345215,1.0,interleaved,s_ms,c_ma,c_ms
7,407,error-gated replacement,0.5079749822616577,1.0,interleaved,s_ms,c_ma,c_ms
7,408,supplied context,3.741701948456466e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,408,zero context,3.72231806977652e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,408,error-gated replacement,1.6523337762919255e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,409,supplied context,5.1069391702185385e-06,0.0,interleaved,s_ma,c_ms,c_ma
7,409,zero context,5.0886510507552885e-06,0.0,interleaved,s_ma,c_ms,c_ma
7,409,error-gated replacement,2.949500412796624e-06,0.0,interleaved,s_ma,c_ms,c_ma
7,410,supplied context,1.8640308553585783e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,410,zero context,1.864420664787758e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,410,error-gated replacement,9.70210567174945e-06,0.0,interleaved,s_ma,c_ms,c_ma
7,411,supplied context,2.525389936636202e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,411,zero context,2.508347824914381e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,411,error-gated replacement,1.1391028920115787e-06,0.0,interleaved,s_ma,c_ms,c_ms
7,412,supplied context,2.4935616238508373e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,412,zero context,2.487291203578934e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,412,error-gated replacement,8.57867780723609e-06,0.0,interleaved,s_ma,c_ms,c_ms
7,413,supplied context,0.6076366901397705,1.0,interleaved,s_ms,c_ms,c_ma
7,413,zero context,0.606428325176239,1.0,interleaved,s_ms,c_ms,c_ma
7,413,error-gated replacement,0.09857475757598877,0.0,interleaved,s_ms,c_ms,c_ma
7,414,supplied context,0.5434913039207458,1.0,interleaved,s_ms,c_ms,c_ms
7,414,zero context,0.5427043437957764,1.0,interleaved,s_ms,c_ms,c_ms
7,414,error-gated replacement,0.06994795799255371,0.0,interleaved,s_ms,c_ms,c_ms
7,415,supplied context,0.38583070039749146,0.0,interleaved,s_ms,c_ms,c_ma
7,415,zero context,0.3849506676197052,0.0,interleaved,s_ms,c_ms,c_ma
7,415,error-gated replacement,0.05921917408704758,0.0,interleaved,s_ms,c_ms,c_ma
7,416,supplied context,0.41028982400894165,0.0,interleaved,s_ms,c_ms,c_ms
7,416,zero context,0.40927445888519287,0.0,interleaved,s_ms,c_ms,c_ms
7,416,error-gated replacement,0.05430459976196289,0.0,interleaved,s_ms,c_ms,c_ms
7,417,supplied context,0.45685309171676636,0.0,interleaved,s_ms,c_ms,c_ma
7,417,zero context,0.4559972882270813,0.0,interleaved,s_ms,c_ms,c_ma
7,417,error-gated replacement,0.0631156861782074,0.0,interleaved,s_ms,c_ms,c_ma
7,418,supplied context,0.0003087808145210147,0.0,interleaved,s_ma,c_ma,c_ma
7,418,zero context,0.0003086424549110234,0.0,interleaved,s_ma,c_ma,c_ma
7,418,error-gated replacement,0.00023111506015993655,0.0,interleaved,s_ma,c_ma,c_ma
7,419,supplied context,0.00034800366847775877,0.0,interleaved,s_ma,c_ma,c_ms
7,419,zero context,0.00034742915886454284,0.0,interleaved,s_ma,c_ma,c_ms
7,419,error-gated replacement,0.00011290798283880576,0.0,interleaved,s_ma,c_ma,c_ms
7,420,supplied context,0.002687459345906973,0.0,interleaved,s_ma,c_ma,c_ms
7,420,zero context,0.0026817522011697292,0.0,interleaved,s_ma,c_ma,c_ms
7,420,error-gated replacement,0.0005536764510907233,0.0,interleaved,s_ma,c_ma,c_ms
7,421,supplied context,0.002516365610063076,0.0,interleaved,s_ma,c_ma,c_ms
7,421,zero context,0.0025092081632465124,0.0,interleaved,s_ma,c_ma,c_ms
7,421,error-gated replacement,0.00037846490158699453,0.0,interleaved,s_ma,c_ma,c_ms
7,422,supplied context,0.3802129626274109,0.0,interleaved,s_ms,c_ma,c_ms
7,422,zero context,0.3797343075275421,0.0,interleaved,s_ms,c_ma,c_ms
7,422,error-gated replacement,0.5095759630203247,1.0,interleaved,s_ms,c_ma,c_ms
7,423,supplied context,0.5103538036346436,1.0,interleaved,s_ms,c_ma,c_ma
7,423,zero context,0.5100469589233398,1.0,interleaved,s_ms,c_ma,c_ma
7,423,error-gated replacement,0.49896860122680664,0.0,interleaved,s_ms,c_ma,c_ma
7,424,supplied context,0.5228983759880066,1.0,interleaved,s_ms,c_ma,c_ma
7,424,zero context,0.5217013955116272,1.0,interleaved,s_ms,c_ma,c_ma
7,424,error-gated replacement,0.44731828570365906,0.0,interleaved,s_ms,c_ma,c_ma
7,425,supplied context,0.5042749643325806,1.0,interleaved,s_ms,c_ma,c_ms
7,425,zero context,0.5035558938980103,1.0,interleaved,s_ms,c_ma,c_ms
7,425,error-gated replacement,0.5395097136497498,1.0,interleaved,s_ms,c_ma,c_ms
7,426,supplied context,0.5315699577331543,1.0,interleaved,s_ms,c_ma,c_ma
7,426,zero context,0.5311474800109863,1.0,interleaved,s_ms,c_ma,c_ma
7,426,error-gated replacement,0.569892942905426,1.0,interleaved,s_ms,c_ma,c_ma
7,427,supplied context,0.0002575094695203006,0.0,interleaved,s_ma,c_ms,c_ma
7,427,zero context,0.000256196828559041,0.0,interleaved,s_ma,c_ms,c_ma
7,427,error-gated replacement,0.0006966683431528509,0.0,interleaved,s_ma,c_ms,c_ma
7,428,supplied context,0.0002650143578648567,0.0,interleaved,s_ma,c_ms,c_ms
7,428,zero context,0.00026389837148599327,0.0,interleaved,s_ma,c_ms,c_ms
7,428,error-gated replacement,0.000493215280584991,0.0,interleaved,s_ma,c_ms,c_ms
7,429,supplied context,0.00022614552290178835,0.0,interleaved,s_ma,c_ms,c_ms
7,429,zero context,0.0002256153238704428,0.0,interleaved,s_ma,c_ms,c_ms
7,429,error-gated replacement,0.0018452219665050507,0.0,interleaved,s_ma,c_ms,c_ms
7,430,supplied context,0.00021117096184752882,0.0,interleaved,s_ma,c_ms,c_ma
7,430,zero context,0.0002102189464494586,0.0,interleaved,s_ma,c_ms,c_ma
7,430,error-gated replacement,0.0008026862633414567,0.0,interleaved,s_ma,c_ms,c_ma
7,431,supplied context,0.00028502073837444186,0.0,interleaved,s_ma,c_ms,c_ma
7,431,zero context,0.00028394695254974067,0.0,interleaved,s_ma,c_ms,c_ma
7,431,error-gated replacement,0.0008086409652605653,0.0,interleaved,s_ma,c_ms,c_ma
7,432,supplied context,0.6699683666229248,1.0,interleaved,s_ms,c_ms,c_ms
7,432,zero context,0.6696675419807434,1.0,interleaved,s_ms,c_ms,c_ms
7,432,error-gated replacement,0.7802817225456238,1.0,interleaved,s_ms,c_ms,c_ms
7,433,supplied context,0.5723451972007751,1.0,interleaved,s_ms,c_ms,c_ma
7,433,zero context,0.5714998245239258,1.0,interleaved,s_ms,c_ms,c_ma
7,433,error-gated replacement,0.38427600264549255,0.0,interleaved,s_ms,c_ms,c_ma
7,434,supplied context,0.6667911410331726,1.0,interleaved,s_ms,c_ms,c_ms
7,434,zero context,0.6664117574691772,1.0,interleaved,s_ms,c_ms,c_ms
7,434,error-gated replacement,0.4360865354537964,0.0,interleaved,s_ms,c_ms,c_ms
7,435,supplied context,0.6671200394630432,1.0,interleaved,s_ms,c_ms,c_ma
7,435,zero context,0.6663949489593506,1.0,interleaved,s_ms,c_ms,c_ma
7,435,error-gated replacement,0.4160618484020233,0.0,interleaved,s_ms,c_ms,c_ma
7,436,supplied context,0.5679789781570435,1.0,interleaved,s_ms,c_ms,c_ms
7,436,zero context,0.5670883059501648,1.0,interleaved,s_ms,c_ms,c_ms
7,436,error-gated replacement,0.4002712368965149,0.0,interleaved,s_ms,c_ms,c_ms
7,437,supplied context,0.00021742904209531844,0.0,interleaved,s_ma,c_ma,c_ms
7,437,zero context,0.00021721559460274875,0.0,interleaved,s_ma,c_ma,c_ms
7,437,error-gated replacement,0.00014111495693214238,0.0,interleaved,s_ma,c_ma,c_ms
7,438,supplied context,0.00010084700625156984,0.0,interleaved,s_ma,c_ma,c_ma
7,438,zero context,0.00010060032946057618,0.0,interleaved,s_ma,c_ma,c_ma
7,438,error-gated replacement,2.4892207875382155e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,439,supplied context,0.0028041505720466375,0.0,interleaved,s_ma,c_ma,c_ms
7,439,zero context,0.0027978934813290834,0.0,interleaved,s_ma,c_ma,c_ms
7,439,error-gated replacement,0.0006152199930511415,0.0,interleaved,s_ma,c_ma,c_ms
7,440,supplied context,0.00029493169859051704,0.0,interleaved,s_ma,c_ma,c_ma
7,440,zero context,0.0002939309924840927,0.0,interleaved,s_ma,c_ma,c_ma
7,440,error-gated replacement,4.8454476200276986e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,441,supplied context,0.41077107191085815,0.0,interleaved,s_ms,c_ma,c_ma
7,441,zero context,0.4107072055339813,0.0,interleaved,s_ms,c_ma,c_ma
7,441,error-gated replacement,0.6077703237533569,1.0,interleaved,s_ms,c_ma,c_ma
7,442,supplied context,0.5312530994415283,1.0,interleaved,s_ms,c_ma,c_ms
7,442,zero context,0.5312553644180298,1.0,interleaved,s_ms,c_ma,c_ms
7,442,error-gated replacement,0.49372538924217224,0.0,interleaved,s_ms,c_ma,c_ms
7,443,supplied context,0.44687241315841675,0.0,interleaved,s_ms,c_ma,c_ms
7,443,zero context,0.44640278816223145,0.0,interleaved,s_ms,c_ma,c_ms
7,443,error-gated replacement,0.48576411604881287,0.0,interleaved,s_ms,c_ma,c_ms
7,444,supplied context,0.4717152714729309,0.0,interleaved,s_ms,c_ma,c_ma
7,444,zero context,0.4710419476032257,0.0,interleaved,s_ms,c_ma,c_ma
7,444,error-gated replacement,0.3915459215641022,0.0,interleaved,s_ms,c_ma,c_ma
7,445,supplied context,0.5178855657577515,1.0,interleaved,s_ms,c_ma,c_ms
7,445,zero context,0.5178451538085938,1.0,interleaved,s_ms,c_ma,c_ms
7,445,error-gated replacement,0.5702564716339111,1.0,interleaved,s_ms,c_ma,c_ms
7,446,supplied context,0.0007709345663897693,0.0,interleaved,s_ma,c_ms,c_ms
7,446,zero context,0.000767888966947794,0.0,interleaved,s_ma,c_ms,c_ms
7,446,error-gated replacement,9.003715240396559e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,447,supplied context,1.2315974345256109e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,447,zero context,1.2281860108487308e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,447,error-gated replacement,1.2874419553554617e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,448,supplied context,0.00010560458758845925,0.0,interleaved,s_ma,c_ms,c_ma
7,448,zero context,0.00010589707380859181,0.0,interleaved,s_ma,c_ms,c_ma
7,448,error-gated replacement,0.00011397799971746281,0.0,interleaved,s_ma,c_ms,c_ma
7,449,supplied context,4.3428968638181686e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,449,zero context,4.343988257460296e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,449,error-gated replacement,1.3140199371264316e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,450,supplied context,0.00013759742432739586,0.0,interleaved,s_ma,c_ms,c_ms
7,450,zero context,0.0001374336425215006,0.0,interleaved,s_ma,c_ms,c_ms
7,450,error-gated replacement,5.25892355653923e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,451,supplied context,0.6819259524345398,1.0,interleaved,s_ms,c_ms,c_ma
7,451,zero context,0.6815464496612549,1.0,interleaved,s_ms,c_ms,c_ma
7,451,error-gated replacement,0.432701051235199,0.0,interleaved,s_ms,c_ms,c_ma
7,452,supplied context,0.7852342128753662,1.0,interleaved,s_ms,c_ms,c_ms
7,452,zero context,0.784777045249939,1.0,interleaved,s_ms,c_ms,c_ms
7,452,error-gated replacement,0.5289981961250305,1.0,interleaved,s_ms,c_ms,c_ms
7,453,supplied context,0.6879081726074219,1.0,interleaved,s_ms,c_ms,c_ma
7,453,zero context,0.6872395277023315,1.0,interleaved,s_ms,c_ms,c_ma
7,453,error-gated replacement,0.7817360162734985,1.0,interleaved,s_ms,c_ms,c_ma
7,454,supplied context,0.593982458114624,1.0,interleaved,s_ms,c_ms,c_ms
7,454,zero context,0.5931689739227295,1.0,interleaved,s_ms,c_ms,c_ms
7,454,error-gated replacement,0.34282422065734863,0.0,interleaved,s_ms,c_ms,c_ms
7,455,supplied context,0.6832712888717651,1.0,interleaved,s_ms,c_ms,c_ma
7,455,zero context,0.6823144555091858,1.0,interleaved,s_ms,c_ms,c_ma
7,455,error-gated replacement,0.3632732033729553,0.0,interleaved,s_ms,c_ms,c_ma
7,456,supplied context,0.0001293342502322048,0.0,interleaved,s_ma,c_ma,c_ms
7,456,zero context,0.00012927765783388168,0.0,interleaved,s_ma,c_ma,c_ms
7,456,error-gated replacement,8.63672757986933e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,457,supplied context,0.0001755128614604473,0.0,interleaved,s_ma,c_ma,c_ma
7,457,zero context,0.00017579831182956696,0.0,interleaved,s_ma,c_ma,c_ma
7,457,error-gated replacement,8.530546620022506e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,458,supplied context,0.002575608203187585,0.0,interleaved,s_ma,c_ma,c_ms
7,458,zero context,0.0025672893971204758,0.0,interleaved,s_ma,c_ma,c_ms
7,458,error-gated replacement,0.00026224664179608226,0.0,interleaved,s_ma,c_ma,c_ms
7,459,supplied context,0.0003259408404119313,0.0,interleaved,s_ma,c_ma,c_ma
7,459,zero context,0.00032485544215887785,0.0,interleaved,s_ma,c_ma,c_ma
7,459,error-gated replacement,5.4995489335851744e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,460,supplied context,0.3900216221809387,0.0,interleaved,s_ms,c_ma,c_ma
7,460,zero context,0.39012402296066284,0.0,interleaved,s_ms,c_ma,c_ma
7,460,error-gated replacement,0.3818860948085785,0.0,interleaved,s_ms,c_ma,c_ma
7,461,supplied context,0.4001499116420746,0.0,interleaved,s_ms,c_ma,c_ms
7,461,zero context,0.40019160509109497,0.0,interleaved,s_ms,c_ma,c_ms
7,461,error-gated replacement,0.5101402997970581,1.0,interleaved,s_ms,c_ma,c_ms
7,462,supplied context,0.5048812627792358,1.0,interleaved,s_ms,c_ma,c_ms
7,462,zero context,0.5043515563011169,1.0,interleaved,s_ms,c_ma,c_ms
7,462,error-gated replacement,0.6589189171791077,1.0,interleaved,s_ms,c_ma,c_ms
7,463,supplied context,0.47898948192596436,0.0,interleaved,s_ms,c_ma,c_ma
7,463,zero context,0.4785386323928833,0.0,interleaved,s_ms,c_ma,c_ma
7,463,error-gated replacement,0.2584986388683319,0.0,interleaved,s_ms,c_ma,c_ma
7,464,supplied context,0.38375338912010193,0.0,interleaved,s_ms,c_ma,c_ms
7,464,zero context,0.3837856650352478,0.0,interleaved,s_ms,c_ma,c_ms
7,464,error-gated replacement,0.3621792793273926,0.0,interleaved,s_ms,c_ma,c_ms
7,465,supplied context,0.00043242686660960317,0.0,interleaved,s_ma,c_ms,c_ms
7,465,zero context,0.0004300471337046474,0.0,interleaved,s_ma,c_ms,c_ms
7,465,error-gated replacement,0.00013904008665122092,0.0,interleaved,s_ma,c_ms,c_ms
7,466,supplied context,0.00016719737323001027,0.0,interleaved,s_ma,c_ms,c_ma
7,466,zero context,0.0001664329320192337,0.0,interleaved,s_ma,c_ms,c_ma
7,466,error-gated replacement,4.916422039968893e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,467,supplied context,0.00012929314107168466,0.0,interleaved,s_ma,c_ms,c_ma
7,467,zero context,0.00012940197484567761,0.0,interleaved,s_ma,c_ms,c_ma
7,467,error-gated replacement,2.9631373763550073e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,468,supplied context,0.00010751187801361084,0.0,interleaved,s_ma,c_ms,c_ms
7,468,zero context,0.00010715967800933868,0.0,interleaved,s_ma,c_ms,c_ms
7,468,error-gated replacement,2.4536202545277774e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,469,supplied context,4.631728370441124e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,469,zero context,4.6236367779783905e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,469,error-gated replacement,2.2666552467853762e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,470,supplied context,0.3242111802101135,0.0,interleaved,s_ms,c_ms,c_ma
7,470,zero context,0.32295453548431396,0.0,interleaved,s_ms,c_ms,c_ma
7,470,error-gated replacement,0.09662863612174988,0.0,interleaved,s_ms,c_ms,c_ma
7,471,supplied context,0.31123435497283936,0.0,interleaved,s_ms,c_ms,c_ms
7,471,zero context,0.31009504199028015,0.0,interleaved,s_ms,c_ms,c_ms
7,471,error-gated replacement,0.08836600184440613,0.0,interleaved,s_ms,c_ms,c_ms
7,472,supplied context,0.3007148504257202,0.0,interleaved,s_ms,c_ms,c_ma
7,472,zero context,0.2993122339248657,0.0,interleaved,s_ms,c_ms,c_ma
7,472,error-gated replacement,0.07888619601726532,0.0,interleaved,s_ms,c_ms,c_ma
7,473,supplied context,0.4225700795650482,0.0,interleaved,s_ms,c_ms,c_ms
7,473,zero context,0.42146697640419006,0.0,interleaved,s_ms,c_ms,c_ms
7,473,error-gated replacement,0.16840943694114685,0.0,interleaved,s_ms,c_ms,c_ms
7,474,supplied context,0.364685982465744,0.0,interleaved,s_ms,c_ms,c_ma
7,474,zero context,0.3629542291164398,0.0,interleaved,s_ms,c_ms,c_ma
7,474,error-gated replacement,0.06390894949436188,0.0,interleaved,s_ms,c_ms,c_ma
7,475,supplied context,0.4400870203971863,0.0,interleaved,s_ms,c_ma,c_ms
7,475,zero context,0.4401314854621887,0.0,interleaved,s_ms,c_ma,c_ms
7,475,error-gated replacement,0.3980643153190613,0.0,interleaved,s_ms,c_ma,c_ms
7,476,supplied context,0.5061941146850586,1.0,interleaved,s_ms,c_ma,c_ma
7,476,zero context,0.5062351822853088,1.0,interleaved,s_ms,c_ma,c_ma
7,476,error-gated replacement,0.3693627715110779,0.0,interleaved,s_ms,c_ma,c_ma
7,477,supplied context,0.5169045925140381,1.0,interleaved,s_ms,c_ma,c_ms
7,477,zero context,0.5173688530921936,1.0,interleaved,s_ms,c_ma,c_ms
7,477,error-gated replacement,0.35310134291648865,0.0,interleaved,s_ms,c_ma,c_ms
7,478,supplied context,0.4363369941711426,0.0,interleaved,s_ms,c_ma,c_ma
7,478,zero context,0.43640637397766113,0.0,interleaved,s_ms,c_ma,c_ma
7,478,error-gated replacement,0.25776398181915283,0.0,interleaved,s_ms,c_ma,c_ma
7,479,supplied context,0.5415371656417847,1.0,interleaved,s_ms,c_ma,c_ma
7,479,zero context,0.5414381623268127,1.0,interleaved,s_ms,c_ma,c_ma
7,479,error-gated replacement,0.5079799294471741,1.0,interleaved,s_ms,c_ma,c_ma
7,480,supplied context,9.387249156134203e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,480,zero context,9.389577462570742e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,480,error-gated replacement,0.00016093892918433994,0.0,interleaved,s_ma,c_ma,c_ms
7,481,supplied context,3.075049244216643e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,481,zero context,3.093418854405172e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,481,error-gated replacement,0.0003253446484450251,0.0,interleaved,s_ma,c_ma,c_ms
7,482,supplied context,9.053743269760162e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,482,zero context,9.066368511412293e-05,0.0,interleaved,s_ma,c_ma,c_ma
7,482,error-gated replacement,0.0003265425912104547,0.0,interleaved,s_ma,c_ma,c_ma
7,483,supplied context,0.00022648261801805347,0.0,interleaved,s_ma,c_ma,c_ms
7,483,zero context,0.00022619182709604502,0.0,interleaved,s_ma,c_ma,c_ms
7,483,error-gated replacement,0.0007942436495795846,0.0,interleaved,s_ma,c_ma,c_ms
7,484,supplied context,0.44888389110565186,0.0,interleaved,s_ms,c_ms,c_ms
7,484,zero context,0.44940629601478577,0.0,interleaved,s_ms,c_ms,c_ms
7,484,error-gated replacement,0.6255376935005188,1.0,interleaved,s_ms,c_ms,c_ms
7,485,supplied context,0.45646122097969055,0.0,interleaved,s_ms,c_ms,c_ma
7,485,zero context,0.4565192759037018,0.0,interleaved,s_ms,c_ms,c_ma
7,485,error-gated replacement,0.21673646569252014,0.0,interleaved,s_ms,c_ms,c_ma
7,486,supplied context,0.5609112977981567,1.0,interleaved,s_ms,c_ms,c_ma
7,486,zero context,0.5620697736740112,1.0,interleaved,s_ms,c_ms,c_ma
7,486,error-gated replacement,0.16046948730945587,0.0,interleaved,s_ms,c_ms,c_ma
7,487,supplied context,0.4645371735095978,0.0,interleaved,s_ms,c_ms,c_ms
7,487,zero context,0.46557945013046265,0.0,interleaved,s_ms,c_ms,c_ms
7,487,error-gated replacement,0.08752384781837463,0.0,interleaved,s_ms,c_ms,c_ms
7,488,supplied context,0.33448559045791626,0.0,interleaved,s_ms,c_ms,c_ms
7,488,zero context,0.3344862461090088,0.0,interleaved,s_ms,c_ms,c_ms
7,488,error-gated replacement,0.1542026400566101,0.0,interleaved,s_ms,c_ms,c_ms
7,489,supplied context,0.00010404326894786209,0.0,interleaved,s_ma,c_ms,c_ma
7,489,zero context,0.00010398735321359709,0.0,interleaved,s_ma,c_ms,c_ma
7,489,error-gated replacement,5.802559098810889e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,490,supplied context,1.2292333849472925e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,490,zero context,1.2355621947790496e-05,0.0,interleaved,s_ma,c_ms,c_ms
7,490,error-gated replacement,4.63032574771205e-06,0.0,interleaved,s_ma,c_ms,c_ms
7,491,supplied context,0.00013361343008000404,0.0,interleaved,s_ma,c_ms,c_ma
7,491,zero context,0.0001336190034635365,0.0,interleaved,s_ma,c_ms,c_ma
7,491,error-gated replacement,3.278068106737919e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,492,supplied context,0.00031166677945293486,0.0,interleaved,s_ma,c_ms,c_ms
7,492,zero context,0.0003116792649962008,0.0,interleaved,s_ma,c_ms,c_ms
7,492,error-gated replacement,0.00016247000894509256,0.0,interleaved,s_ma,c_ms,c_ms
7,493,supplied context,5.5101401812862605e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,493,zero context,5.500399856828153e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,493,error-gated replacement,2.095419040415436e-05,0.0,interleaved,s_ma,c_ms,c_ma
7,494,supplied context,0.3964885175228119,0.0,interleaved,s_ms,c_ma,c_ma
7,494,zero context,0.3965022563934326,0.0,interleaved,s_ms,c_ma,c_ma
7,494,error-gated replacement,0.3983246684074402,0.0,interleaved,s_ms,c_ma,c_ma
7,495,supplied context,0.23992575705051422,0.0,interleaved,s_ms,c_ma,c_ms
7,495,zero context,0.23996061086654663,0.0,interleaved,s_ms,c_ma,c_ms
7,495,error-gated replacement,0.35236483812332153,0.0,interleaved,s_ms,c_ma,c_ms
7,496,supplied context,0.4026617109775543,0.0,interleaved,s_ms,c_ma,c_ma
7,496,zero context,0.40290597081184387,0.0,interleaved,s_ms,c_ma,c_ma
7,496,error-gated replacement,0.3876960277557373,0.0,interleaved,s_ms,c_ma,c_ma
7,497,supplied context,0.342219740152359,0.0,interleaved,s_ms,c_ma,c_ms
7,497,zero context,0.3422040343284607,0.0,interleaved,s_ms,c_ma,c_ms
7,497,error-gated replacement,0.20083823800086975,0.0,interleaved,s_ms,c_ma,c_ms
7,498,supplied context,0.47338759899139404,0.0,interleaved,s_ms,c_ma,c_ms
7,498,zero context,0.4733821153640747,0.0,interleaved,s_ms,c_ma,c_ms
7,498,error-gated replacement,0.33090442419052124,0.0,interleaved,s_ms,c_ma,c_ms
7,499,supplied context,8.543115836801007e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,499,zero context,8.544936281396076e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,499,error-gated replacement,6.761580880265683e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,500,supplied context,0.0007709548226557672,0.0,interleaved,s_ma,c_ma,c_ma
7,500,zero context,0.0007720282301306725,0.0,interleaved,s_ma,c_ma,c_ma
7,500,error-gated replacement,0.0003111913101747632,0.0,interleaved,s_ma,c_ma,c_ma
7,501,supplied context,0.00021735513291787356,0.0,interleaved,s_ma,c_ma,c_ms
7,501,zero context,0.00021719008509535342,0.0,interleaved,s_ma,c_ma,c_ms
7,501,error-gated replacement,9.838544792728499e-05,0.0,interleaved,s_ma,c_ma,c_ms
7,502,supplied context,0.00012897016131319106,0.0,interleaved,s_ma,c_ma,c_ma
7,502,zero context,0.00012885266914963722,0.0,interleaved,s_ma,c_ma,c_ma
7,502,error-gated replacement,0.00010708661284297705,0.0,interleaved,s_ma,c_ma,c_ma
7,503,supplied context,0.3080713152885437,0.0,interleaved,s_ms,c_ms,c_ma
7,503,zero context,0.30860084295272827,0.0,interleaved,s_ms,c_ms,c_ma
7,503,error-gated replacement,0.10702480375766754,0.0,interleaved,s_ms,c_ms,c_ma
