model,trial,training_condition,pathway,mae,error
0,167,blocked,zero context,2.0505624434008496e-06,0.0
0,167,blocked,error-gated replacement,3.4312849948037183e-06,0.0
0,168,blocked,supplied context,2.2108570192358457e-06,0.0
0,168,blocked,zero context,1.4341245559990057e-06,0.0
0,168,blocked,error-gated replacement,2.2108570192358457e-06,0.0
0,169,blocked,supplied context,2.370992206124356e-06,0.0
0,169,blocked,zero context,2.133143880200805e-06,0.0
0,169,blocked,error-gated replacement,2.370992206124356e-06,0.0
0,170,blocked,supplied context,9.96622134152858e-07,0.0
0,170,blocked,zero context,5.597452172878548e-07,0.0
0,170,blocked,error-gated replacement,9.96622134152858e-07,0.0
0,171,blocked,supplied context,0.5091782808303833,1.0
0,171,blocked,zero context,0.5116081833839417,1.0
0,171,blocked,error-gated replacement,0.5091782808303833,1.0
0,172,blocked,supplied context,0.5990307927131653,1.0
0,172,blocked,zero context,0.5780404806137085,1.0
0,172,blocked,error-gated replacement,0.5843493938446045,1.0
0,173,blocked,supplied context,0.45577383041381836,0.0
0,173,blocked,zero context,0.45478707551956177,0.0
0,173,blocked,error-gated replacement,0.45577383041381836,0.0
0,174,blocked,supplied context,0.5206472873687744,1.0
0,174,blocked,zero context,0.47790753841400146,0.0
0,174,blocked,error-gated replacement,0.5206472873687744,1.0
0,175,blocked,supplied context,0.29499125480651855,0.0
0,175,blocked,zero context,0.2921384572982788,0.0
0,175,blocked,error-gated replacement,0.29366177320480347,0.0
0,176,blocked,supplied context,1.1065925491493545e-06,0.0
0,176,blocked,zero context,1.0466453659319086e-06,0.0
0,176,blocked,error-gated replacement,1.1062387557103648e-06,0.0
0,177,blocked,supplied context,9.476874765823595e-06,0.0
0,177,blocked,zero context,9.199075066135265e-06,0.0
0,177,blocked,error-gated replacement,9.552067240292672e-06,0.0
0,178,blocked,supplied context,6.006578701089893e-08,0.0
0,178,blocked,zero context,4.3752546030617623e-10,0.0
0,178,blocked,error-gated replacement,4.3385239845150636e-10,0.0
0,179,blocked,supplied context,1.0143917279492598e-06,0.0
0,179,blocked,zero context,8.352549230039585e-07,0.0
0,179,blocked,error-gated replacement,8.949502330324322e-07,0.0
0,180,blocked,supplied context,0.48274680972099304,0.0
0,180,blocked,zero context,0.4809248149394989,0.0
0,180,blocked,error-gated replacement,0.4811169505119324,0.0
0,181,blocked,supplied context,0.5924172401428223,1.0
0,181,blocked,zero context,0.604770839214325,1.0
0,181,blocked,error-gated replacement,0.6059463024139404,1.0
0,182,blocked,supplied context,0.43546193838119507,0.0
0,182,blocked,zero context,0.4473671317100525,0.0
0,182,blocked,error-gated replacement,0.43546193838119507,0.0
0,183,blocked,supplied context,0.5485068559646606,1.0
0,183,blocked,zero context,0.5481810569763184,1.0
0,183,blocked,error-gated replacement,0.5485068559646606,1.0
0,184,blocked,supplied context,0.5902190208435059,1.0
0,184,blocked,zero context,0.5762795209884644,1.0
0,184,blocked,error-gated replacement,0.5952152013778687,1.0
0,185,blocked,supplied context,5.065845925855683e-06,0.0
0,185,blocked,zero context,2.780060867735301e-06,0.0
0,185,blocked,error-gated replacement,5.065845925855683e-06,0.0
0,186,blocked,supplied context,4.922922585137712e-07,0.0
0,186,blocked,zero context,1.873209356517691e-07,0.0
0,186,blocked,error-gated replacement,4.922922585137712e-07,0.0
0,187,blocked,supplied context,6.092463422646688e-08,0.0
0,187,blocked,zero context,6.038079902737081e-08,0.0
0,187,blocked,error-gated replacement,6.092463422646688e-08,0.0
0,188,blocked,supplied context,6.442577671350591e-08,0.0
0,188,blocked,zero context,6.328578905367976e-08,0.0
0,188,blocked,error-gated replacement,6.442577671350591e-08,0.0
0,189,blocked,supplied context,4.7629060873077833e-07,0.0
0,189,blocked,zero context,2.687055769001745e-07,0.0
0,189,blocked,error-gated replacement,4.7629060873077833e-07,0.0
0,190,blocked,supplied context,1.8776300514389277e-09,0.0
0,190,blocked,zero context,1.9774122339555333e-09,0.0
0,190,blocked,error-gated replacement,2.6626305604793288e-09,0.0
0,191,blocked,supplied context,1.2767159773829917e-07,0.0
0,191,blocked,zero context,1.2796493820133037e-07,0.0
0,191,blocked,error-gated replacement,1.8917322108791268e-07,0.0
0,192,blocked,supplied context,1.2856848030651236e-08,0.0
0,192,blocked,zero context,1.2963248252617632e-08,0.0
0,192,blocked,error-gated replacement,1.3504992679713723e-08,0.0
0,193,blocked,supplied context,7.502482048948877e-07,0.0
0,193,blocked,zero context,8.026445357245393e-07,0.0
0,193,blocked,error-gated replacement,8.375136530958116e-07,0.0
0,194,blocked,supplied context,2.6850980816561787e-07,0.0
0,194,blocked,zero context,3.2541836958444037e-07,0.0
0,194,blocked,error-gated replacement,3.245708342092257e-07,0.0
0,195,blocked,supplied context,0.19809406995773315,0.0
0,195,blocked,zero context,0.19804583489894867,0.0
0,195,blocked,error-gated replacement,0.19739767909049988,0.0
0,196,blocked,supplied context,0.23061954975128174,0.0
0,196,blocked,zero context,0.23045672476291656,0.0
0,196,blocked,error-gated replacement,0.2296162098646164,0.0
0,197,blocked,supplied context,0.20383012294769287,0.0
0,197,blocked,zero context,0.20327353477478027,0.0
0,197,blocked,error-gated replacement,0.2020730972290039,0.0
0,198,blocked,supplied context,0.316276878118515,0.0
0,198,blocked,zero context,0.3159087896347046,0.0
0,198,blocked,error-gated replacement,0.3012470602989197,0.0
0,199,blocked,supplied context,0.28674376010894775,0.0
0,199,blocked,zero context,0.2871026396751404,0.0
0,199,blocked,error-gated replacement,0.2854864001274109,0.0
0,200,blocked,supplied context,4.3162617657799274e-07,0.0
0,200,blocked,zero context,4.905994046566775e-07,0.0
0,200,blocked,error-gated replacement,4.980884114047512e-07,0.0
0,201,blocked,supplied context,4.3399445530667435e-06,0.0
0,201,blocked,zero context,4.975715000909986e-06,0.0
0,201,blocked,error-gated replacement,4.056888428749517e-06,0.0
0,202,blocked,supplied context,7.495236786780879e-06,0.0
0,202,blocked,zero context,9.056900125870015e-06,0.0
0,202,blocked,error-gated replacement,8.131579306791537e-06,0.0
0,203,blocked,supplied context,6.037389255197922e-08,0.0
0,203,blocked,zero context,6.033684485373669e-08,0.0
0,203,blocked,error-gated replacement,6.055459067511038e-08,0.0
0,204,blocked,supplied context,0.28260141611099243,0.0
0,204,blocked,zero context,0.2878076434135437,0.0
0,204,blocked,error-gated replacement,0.24117107689380646,0.0
0,205,blocked,supplied context,0.361627459526062,0.0
0,205,blocked,zero context,0.36873453855514526,0.0
0,205,blocked,error-gated replacement,0.25737741589546204,0.0
0,206,blocked,supplied context,0.40415361523628235,0.0
0,206,blocked,zero context,0.4237704873085022,0.0
0,206,blocked,error-gated replacement,0.33680206537246704,0.0
0,207,blocked,supplied context,0.4446648061275482,0.0
0,207,blocked,zero context,0.43318647146224976,0.0
0,207,blocked,error-gated replacement,0.41401922702789307,0.0
0,208,blocked,supplied context,0.38189947605133057,0.0
0,208,blocked,zero context,0.37508994340896606,0.0
0,208,blocked,error-gated replacement,0.28793781995773315,0.0
0,209,blocked,supplied context,5.920661578784348e-07,0.0
0,209,blocked,zero context,5.912968390475726e-07,0.0
0,209,blocked,error-gated replacement,5.902542739022465e-07,0.0
0,210,blocked,supplied context,6.501245763956831e-08,0.0
0,210,blocked,zero context,6.509004890631331e-08,0.0
0,210,blocked,error-gated replacement,6.684507525278605e-08,0.0
0,211,blocked,supplied context,1.0342399825447046e-08,0.0
0,211,blocked,zero context,1.0160037255957377e-08,0.0
0,211,blocked,error-gated replacement,6.953250419883261e-08,0.0
0,212,blocked,supplied context,7.593017699036864e-07,0.0
0,212,blocked,zero context,7.507738928325125e-07,0.0
0,212,blocked,error-gated replacement,7.100138645910192e-07,0.0
0,213,blocked,supplied context,6.8942540565331e-08,0.0
0,213,blocked,zero context,6.861253609713458e-08,0.0
0,213,blocked,error-gated replacement,7.16813630674551e-08,0.0
0,214,blocked,supplied context,0.09818670898675919,0.0
0,214,blocked,zero context,0.1047288030385971,0.0
0,214,blocked,error-gated replacement,0.1113768219947815,0.0
0,215,blocked,supplied context,0.11623547971248627,0.0
0,215,blocked,zero context,0.1184678003191948,0.0
0,215,blocked,error-gated replacement,0.12343434244394302,0.0
0,216,blocked,supplied context,0.1318415403366089,0.0
0,216,blocked,zero context,0.13200664520263672,0.0
0,216,blocked,error-gated replacement,0.1146686002612114,0.0
0,217,blocked,supplied context,0.3212490677833557,0.0
0,217,blocked,zero context,0.3211768865585327,0.0
0,217,blocked,error-gated replacement,0.3060716986656189,0.0
0,218,blocked,supplied context,0.1736394315958023,0.0
0,218,blocked,zero context,0.1762998104095459,0.0
0,218,blocked,error-gated replacement,0.18897241353988647,0.0
0,219,blocked,supplied context,5.540389338420937e-07,0.0
0,219,blocked,zero context,6.128402105787245e-07,0.0
0,219,blocked,error-gated replacement,6.22559468865802e-07,0.0
0,220,blocked,supplied context,2.108371973008616e-06,0.0
0,220,blocked,zero context,2.5315230232081376e-06,0.0
0,220,blocked,error-gated replacement,1.8785648308039526e-06,0.0
0,221,blocked,supplied context,1.143682766269194e-06,0.0
0,221,blocked,zero context,1.2652687928493833e-06,0.0
0,221,blocked,error-gated replacement,1.0266754770782427e-06,0.0
0,222,blocked,supplied context,1.1960408130562428e-07,0.0
0,222,blocked,zero context,1.1952536738135677e-07,0.0
0,222,blocked,error-gated replacement,1.195145387100638e-07,0.0
0,223,blocked,supplied context,0.14473043382167816,0.0
0,223,blocked,zero context,0.15115946531295776,0.0
0,223,blocked,error-gated replacement,0.13943836092948914,0.0
0,224,blocked,supplied context,0.3307463526725769,0.0
0,224,blocked,zero context,0.3495931625366211,0.0
0,224,blocked,error-gated replacement,0.2794573903083801,0.0
0,225,blocked,supplied context,0.27136218547821045,0.0
0,225,blocked,zero context,0.2946186065673828,0.0
0,225,blocked,error-gated replacement,0.21609508991241455,0.0
0,226,blocked,supplied context,0.3407173156738281,0.0
0,226,blocked,zero context,0.3506302833557129,0.0
0,226,blocked,error-gated replacement,0.36259758472442627,0.0
0,227,blocked,supplied context,0.3155132234096527,0.0
0,227,blocked,zero context,0.31596165895462036,0.0
0,227,blocked,error-gated replacement,0.2227766066789627,0.0
0,228,blocked,supplied context,9.543215995222454e-09,0.0
0,228,blocked,zero context,9.496278430276561e-09,0.0
0,228,blocked,error-gated replacement,9.124055289078115e-09,0.0
0,229,blocked,supplied context,2.6523815677137463e-07,0.0
0,229,blocked,zero context,3.2975350450215046e-07,0.0
0,229,blocked,error-gated replacement,2.711888100748183e-07,0.0
0,230,blocked,supplied context,7.228396015079852e-08,0.0
0,230,blocked,zero context,7.166448767748079e-08,0.0
0,230,blocked,error-gated replacement,1.536915306132869e-08,0.0
0,231,blocked,supplied context,5.613094913314853e-07,0.0
0,231,blocked,zero context,5.675581746800162e-07,0.0
0,231,blocked,error-gated replacement,4.087176250777702e-07,0.0
0,232,blocked,supplied context,3.597648685627064e-07,0.0
0,232,blocked,zero context,4.196820668767032e-07,0.0
0,232,blocked,error-gated replacement,3.606182303883543e-07,0.0
0,233,blocked,supplied context,0.11547701060771942,0.0
0,233,blocked,zero context,0.11948296427726746,0.0
0,233,blocked,error-gated replacement,0.13010232150554657,0.0
0,234,blocked,supplied context,0.13101740181446075,0.0
0,234,blocked,zero context,0.13492043316364288,0.0
0,234,blocked,error-gated replacement,0.14975190162658691,0.0
0,235,blocked,supplied context,0.14643077552318573,0.0
0,235,blocked,zero context,0.14774981141090393,0.0
0,235,blocked,error-gated replacement,0.14719949662685394,0.0
0,236,blocked,supplied context,0.24887490272521973,0.0
0,236,blocked,zero context,0.24733798205852509,0.0
0,236,blocked,error-gated replacement,0.21276269853115082,0.0
0,237,blocked,supplied context,0.2658064663410187,0.0
0,237,blocked,zero context,0.2786444127559662,0.0
0,237,blocked,error-gated replacement,0.29664644598960876,0.0
0,238,blocked,supplied context,4.3465015551191755e-06,0.0
0,238,blocked,zero context,5.041616987000452e-06,0.0
0,238,blocked,error-gated replacement,4.002293280791491e-06,0.0
0,239,blocked,supplied context,1.6761292727096588e-06,0.0
0,239,blocked,zero context,2.0381892227305798e-06,0.0
0,239,blocked,error-gated replacement,1.5042821814859053e-06,0.0
0,240,blocked,supplied context,5.154510631655285e-07,0.0
0,240,blocked,zero context,6.965052534724236e-07,0.0
0,240,blocked,error-gated replacement,5.691082378689316e-07,0.0
0,241,blocked,supplied context,1.3074554772174452e-07,0.0
0,241,blocked,zero context,1.3036120094511716e-07,0.0
0,241,blocked,error-gated replacement,1.316609825607884e-07,0.0
0,242,blocked,supplied context,0.1814134120941162,0.0
0,242,blocked,zero context,0.19233766198158264,0.0
0,242,blocked,error-gated replacement,0.13777223229408264,0.0
0,243,blocked,supplied context,0.24259473383426666,0.0
0,243,blocked,zero context,0.24633660912513733,0.0
0,243,blocked,error-gated replacement,0.18149441480636597,0.0
0,244,blocked,supplied context,0.40694862604141235,0.0
0,244,blocked,zero context,0.414741575717926,0.0
0,244,blocked,error-gated replacement,0.32626935839653015,0.0
0,245,blocked,supplied context,0.2955295443534851,0.0
0,245,blocked,zero context,0.30563509464263916,0.0
0,245,blocked,error-gated replacement,0.2944070100784302,0.0
0,246,blocked,supplied context,0.34820035099983215,0.0
0,246,blocked,zero context,0.35346710681915283,0.0
0,246,blocked,error-gated replacement,0.2585659325122833,0.0
0,247,blocked,supplied context,6.102379712658035e-10,0.0
0,247,blocked,zero context,6.775311978124421e-10,0.0
0,247,blocked,error-gated replacement,6.020010046015045e-10,0.0
0,248,blocked,supplied context,1.765027790590068e-09,0.0
0,248,blocked,zero context,1.8452473993235685e-09,0.0
0,248,blocked,error-gated replacement,2.036554702655735e-09,0.0
0,249,blocked,supplied context,3.6467918107518926e-07,0.0
0,249,blocked,zero context,4.223556402394024e-07,0.0
0,249,blocked,error-gated replacement,4.2189395799141494e-07,0.0
0,250,blocked,supplied context,6.696876653222716e-08,0.0
0,250,blocked,zero context,6.60071250990768e-08,0.0
0,250,blocked,error-gated replacement,6.511220362881431e-08,0.0
0,251,blocked,supplied context,5.995416358928196e-07,0.0
0,251,blocked,zero context,5.995468654873548e-07,0.0
0,251,blocked,error-gated replacement,5.996826644150133e-07,0.0
0,252,blocked,supplied context,0.12715518474578857,0.0
0,252,blocked,zero context,0.13433727622032166,0.0
0,252,blocked,error-gated replacement,0.1407393515110016,0.0
0,253,blocked,supplied context,0.14385655522346497,0.0
0,253,blocked,zero context,0.15178507566452026,0.0
0,253,blocked,error-gated replacement,0.15565116703510284,0.0
0,254,blocked,supplied context,0.1412370502948761,0.0
0,254,blocked,zero context,0.1426571011543274,0.0
0,254,blocked,error-gated replacement,0.14427198469638824,0.0
0,255,blocked,supplied context,0.2679494321346283,0.0
0,255,blocked,zero context,0.2668497562408447,0.0
0,255,blocked,error-gated replacement,0.23931917548179626,0.0
0,256,blocked,supplied context,0.20613940060138702,0.0
0,256,blocked,zero context,0.20859092473983765,0.0
0,256,blocked,error-gated replacement,0.2090296745300293,0.0
0,257,blocked,supplied context,7.429435754602309e-06,0.0
0,257,blocked,zero context,8.984952728496864e-06,0.0
0,257,blocked,error-gated replacement,7.82978349889163e-06,0.0
0,258,blocked,supplied context,9.629654869058868e-07,0.0
0,258,blocked,zero context,1.0840768709385884e-06,0.0
0,258,blocked,error-gated replacement,8.45724002829229e-07,0.0
0,259,blocked,supplied context,5.172511805540125e-07,0.0
0,259,blocked,zero context,6.983458433751366e-07,0.0
0,259,blocked,error-gated replacement,5.703817578250892e-07,0.0
0,260,blocked,supplied context,1.2732990217756424e-09,0.0
0,260,blocked,zero context,1.0888590029622947e-09,0.0
0,260,blocked,error-gated replacement,6.039187638862131e-08,0.0
0,261,blocked,supplied context,0.20095324516296387,0.0
0,261,blocked,zero context,0.2211311161518097,0.0
0,261,blocked,error-gated replacement,0.1492559313774109,0.0
0,262,blocked,supplied context,0.3212335705757141,0.0
0,262,blocked,zero context,0.34603404998779297,0.0
0,262,blocked,error-gated replacement,0.25945210456848145,0.0
0,263,blocked,supplied context,0.40014123916625977,0.0
0,263,blocked,zero context,0.41175323724746704,0.0
0,263,blocked,error-gated replacement,0.29187777638435364,0.0
0,264,blocked,supplied context,0.3565669655799866,0.0
0,264,blocked,zero context,0.35639119148254395,0.0
0,264,blocked,error-gated replacement,0.3054765462875366,0.0
0,265,blocked,supplied context,0.2841985821723938,0.0
0,265,blocked,zero context,0.2969096302986145,0.0
0,265,blocked,error-gated replacement,0.21360646188259125,0.0
