,model,rt,error,size_condition,cat_condition,rand_condition,block_type
423,0,0.3525564,1.0,s_ms,c_ma,c_ma,interleaved
424,0,0.94429857,0.0,s_ms,c_ma,c_ma,interleaved
425,0,1.1030619,1.0,s_ms,c_ma,c_ms,interleaved
426,0,0.7891814,1.0,s_ms,c_ma,c_ma,interleaved
427,0,0.75922704,0.0,s_ma,c_ms,c_ma,interleaved
428,0,0.4492036,0.0,s_ma,c_ms,c_ms,interleaved
429,0,0.39776072,0.0,s_ma,c_ms,c_ms,interleaved
430,0,1.1961529,1.0,s_ma,c_ms,c_ma,interleaved
431,0,0.49555063,0.0,s_ma,c_ms,c_ma,interleaved
432,0,0.9315029,0.0,s_ms,c_ms,c_ms,interleaved
433,0,1.8244944,0.0,s_ms,c_ms,c_ma,interleaved
434,0,0.760092,1.0,s_ms,c_ms,c_ms,interleaved
435,0,0.69158477,0.0,s_ms,c_ms,c_ma,interleaved
436,0,0.42962605,0.0,s_ms,c_ms,c_ms,interleaved
437,0,0.918704,0.0,s_ma,c_ma,c_ms,interleaved
438,0,0.970237,0.0,s_ma,c_ma,c_ma,interleaved
439,0,0.9812831,1.0,s_ma,c_ma,c_ms,interleaved
440,0,1.6095672,0.0,s_ma,c_ma,c_ma,interleaved
441,0,0.06466546,0.0,s_ms,c_ma,c_ma,interleaved
442,0,1.1731074,0.0,s_ms,c_ma,c_ms,interleaved
443,0,1.3375895,0.0,s_ms,c_ma,c_ms,interleaved
444,0,0.722575,0.0,s_ms,c_ma,c_ma,interleaved
445,0,0.54345334,0.0,s_ms,c_ma,c_ms,interleaved
446,0,0.90937644,0.0,s_ma,c_ms,c_ms,interleaved
447,0,1.9220086,0.0,s_ma,c_ms,c_ma,interleaved
448,0,0.6382191,0.0,s_ma,c_ms,c_ma,interleaved
449,0,0.8588141,1.0,s_ma,c_ms,c_ms,interleaved
450,0,0.9396208,0.0,s_ma,c_ms,c_ms,interleaved
451,0,1.641332,1.0,s_ms,c_ms,c_ma,interleaved
452,0,1.4370036,0.0,s_ms,c_ms,c_ms,interleaved
453,0,1.9437376,0.0,s_ms,c_ms,c_ma,interleaved
454,0,0.3776439,1.0,s_ms,c_ms,c_ms,interleaved
455,0,0.82216513,1.0,s_ms,c_ms,c_ma,interleaved
456,0,0.5615614,0.0,s_ma,c_ma,c_ms,interleaved
457,0,0.8986391,1.0,s_ma,c_ma,c_ma,interleaved
458,0,1.3334255,0.0,s_ma,c_ma,c_ms,interleaved
459,0,0.5403309,1.0,s_ma,c_ma,c_ma,interleaved
460,0,0.69148433,0.0,s_ms,c_ma,c_ma,interleaved
461,0,1.1873341,1.0,s_ms,c_ma,c_ms,interleaved
462,0,1.3304157,0.0,s_ms,c_ma,c_ms,interleaved
463,0,1.7040896,1.0,s_ms,c_ma,c_ma,interleaved
464,0,0.47974777,0.0,s_ms,c_ma,c_ms,interleaved
465,0,1.2506322,1.0,s_ma,c_ms,c_ms,interleaved
466,0,0.5643238,1.0,s_ma,c_ms,c_ma,interleaved
467,0,0.39600098,0.0,s_ma,c_ms,c_ma,interleaved
468,0,1.1213033,1.0,s_ma,c_ms,c_ms,interleaved
469,0,1.4037986,0.0,s_ma,c_ms,c_ms,interleaved
470,0,0.81329834,0.0,s_ms,c_ms,c_ma,interleaved
471,0,0.59305334,1.0,s_ms,c_ms,c_ms,interleaved
472,0,0.758678,1.0,s_ms,c_ms,c_ma,interleaved
473,0,1.7389054,0.0,s_ms,c_ms,c_ms,interleaved
474,0,0.9828853,0.0,s_ms,c_ms,c_ma,interleaved
475,0,1.3735492,1.0,s_ms,c_ma,c_ms,interleaved
476,0,0.7871047,1.0,s_ms,c_ma,c_ma,interleaved
477,0,0.6052694,0.0,s_ms,c_ma,c_ms,interleaved
478,0,1.0704771,0.0,s_ms,c_ma,c_ma,interleaved
479,0,0.7334589,0.0,s_ms,c_ma,c_ma,interleaved
480,0,1.74157,0.0,s_ma,c_ma,c_ms,interleaved
481,0,0.48593083,0.0,s_ma,c_ma,c_ms,interleaved
482,0,0.5398439,0.0,s_ma,c_ma,c_ma,interleaved
483,0,1.5580144,0.0,s_ma,c_ma,c_ms,interleaved
484,0,0.36343494,0.0,s_ms,c_ms,c_ms,interleaved
485,0,0.8227866,0.0,s_ms,c_ms,c_ma,interleaved
486,0,2.57897,0.0,s_ms,c_ms,c_ma,interleaved
487,0,1.0028858,1.0,s_ms,c_ms,c_ms,interleaved
488,0,0.50197935,1.0,s_ms,c_ms,c_ms,interleaved
489,0,0.24300611,0.0,s_ma,c_ms,c_ma,interleaved
490,0,1.380894,0.0,s_ma,c_ms,c_ms,interleaved
491,0,0.29348415,1.0,s_ma,c_ms,c_ma,interleaved
492,0,0.6499459,0.0,s_ma,c_ms,c_ms,interleaved
493,0,1.5378945,0.0,s_ma,c_ms,c_ma,interleaved
494,0,1.1233797,1.0,s_ms,c_ma,c_ma,interleaved
495,0,0.6307577,1.0,s_ms,c_ma,c_ms,interleaved
496,0,1.6167505,1.0,s_ms,c_ma,c_ma,interleaved
497,0,1.0540192,0.0,s_ms,c_ma,c_ms,interleaved
498,0,0.63950604,0.0,s_ms,c_ma,c_ms,interleaved
499,0,1.0253605,1.0,s_ma,c_ma,c_ms,interleaved
500,0,0.3375495,0.0,s_ma,c_ma,c_ma,interleaved
501,0,0.18652081,0.0,s_ma,c_ma,c_ms,interleaved
502,0,0.4474595,0.0,s_ma,c_ma,c_ma,interleaved
503,0,1.430111,1.0,s_ms,c_ms,c_ma,interleaved
504,0,1.2870965,0.0,s_ms,c_ms,c_ms,interleaved
505,0,0.5545097,0.0,s_ms,c_ms,c_ms,interleaved
506,0,1.4458251,1.0,s_ms,c_ms,c_ma,interleaved
507,0,0.69359136,1.0,s_ms,c_ms,c_ma,interleaved
508,0,1.1830295,1.0,s_ma,c_ms,c_ms,interleaved
509,0,0.22165969,0.0,s_ma,c_ms,c_ma,interleaved
510,0,2.1138449,0.0,s_ma,c_ms,c_ms,interleaved
511,0,0.7399117,0.0,s_ma,c_ms,c_ma,interleaved
512,0,1.4479429,0.0,s_ma,c_ms,c_ms,interleaved
513,0,0.46635836,1.0,s_ms,c_ma,c_ma,interleaved
514,0,0.097669244,1.0,s_ms,c_ma,c_ms,interleaved
515,0,0.5076456,0.0,s_ms,c_ma,c_ma,interleaved
516,0,1.0801792,0.0,s_ms,c_ma,c_ms,interleaved
517,0,0.49325365,1.0,s_ms,c_ma,c_ms,interleaved
518,0,0.53749394,0.0,s_ma,c_ma,c_ms,interleaved
519,0,1.7678154,0.0,s_ma,c_ma,c_ma,interleaved
520,0,1.1493382,1.0,s_ma,c_ma,c_ms,interleaved
521,0,0.8014412,1.0,s_ma,c_ma,c_ma,interleaved
522,0,1.1586068,0.0,s_ms,c_ms,c_ma,interleaved
523,0,1.1928172,0.0,s_ms,c_ms,c_ms,interleaved
524,0,0.88689744,1.0,s_ms,c_ms,c_ms,interleaved
525,0,0.2588753,0.0,s_ms,c_ms,c_ma,interleaved
526,0,1.5756075,1.0,s_ms,c_ms,c_ma,interleaved
527,0,1.5825138,0.0,s_ma,c_ms,c_ms,interleaved
528,0,1.2700663,0.0,s_ma,c_ms,c_ma,interleaved
529,0,1.2830254,0.0,s_ma,c_ms,c_ms,interleaved
530,0,0.5347532,0.0,s_ma,c_ms,c_ma,interleaved
531,0,0.70759964,1.0,s_ma,c_ms,c_ms,interleaved
532,0,0.33911878,0.0,s_ms,c_ma,c_ms,interleaved
533,0,0.2576921,1.0,s_ms,c_ma,c_ma,interleaved
534,0,2.5625954,0.0,s_ms,c_ma,c_ms,interleaved
535,0,0.58183444,0.0,s_ms,c_ma,c_ma,interleaved
536,0,1.5090225,0.0,s_ms,c_ma,c_ma,interleaved
537,0,1.6649323,0.0,s_ma,c_ma,c_ma,interleaved
538,0,1.5734943,0.0,s_ma,c_ma,c_ms,interleaved
539,0,1.0253028,1.0,s_ma,c_ma,c_ms,interleaved
540,0,1.0844417,0.0,s_ma,c_ma,c_ms,interleaved
541,0,0.70419043,0.0,s_ms,c_ms,c_ms,interleaved
542,0,0.41218123,0.0,s_ms,c_ms,c_ma,interleaved
543,0,0.79918236,0.0,s_ms,c_ms,c_ma,interleaved
544,0,0.6667477,0.0,s_ms,c_ms,c_ms,interleaved
545,0,1.3526645,0.0,s_ms,c_ms,c_ms,interleaved
546,0,0.50496495,0.0,s_ma,c_ms,c_ma,interleaved
547,0,1.2951744,1.0,s_ma,c_ms,c_ms,interleaved
548,0,2.0197453,0.0,s_ma,c_ms,c_ma,interleaved
549,0,1.06585,1.0,s_ma,c_ms,c_ms,interleaved
550,0,0.34770826,0.0,s_ma,c_ms,c_ma,interleaved
551,0,1.8095577,1.0,s_ms,c_ma,c_ma,interleaved
552,0,0.30337226,0.0,s_ms,c_ma,c_ms,interleaved
553,0,1.2988915,1.0,s_ms,c_ma,c_ma,interleaved
554,0,1.2780365,0.0,s_ms,c_ma,c_ms,interleaved
555,0,2.045652,1.0,s_ms,c_ma,c_ms,interleaved
556,0,0.672915,0.0,s_ma,c_ma,c_ms,interleaved
557,0,0.7493241,0.0,s_ma,c_ma,c_ma,interleaved
558,0,1.0454025,0.0,s_ma,c_ma,c_ma,interleaved
559,0,0.74049044,0.0,s_ma,c_ma,c_ms,interleaved
560,0,1.5364648,1.0,s_ms,c_ms,c_ma,interleaved
561,0,1.5605145,0.0,s_ms,c_ms,c_ms,interleaved
562,0,2.2687016,0.0,s_ms,c_ms,c_ms,interleaved
563,0,0.6213966,1.0,s_ms,c_ms,c_ma,interleaved
564,0,1.193962,1.0,s_ms,c_ms,c_ma,interleaved
565,0,0.96409845,0.0,s_ma,c_ms,c_ms,interleaved
566,0,1.6625333,0.0,s_ma,c_ms,c_ma,interleaved
567,0,0.6899657,1.0,s_ma,c_ms,c_ms,interleaved
568,0,0.95877945,1.0,s_ma,c_ms,c_ma,interleaved
569,0,1.2156723,0.0,s_ma,c_ms,c_ms,interleaved
570,0,1.1252935,1.0,s_ma,c_ms,c_ma,interleaved
571,0,1.4454346,0.0,s_ma,c_ms,c_ms,interleaved
572,0,0.62744653,0.0,s_ma,c_ms,c_ma,interleaved
573,0,1.5681852,0.0,s_ma,c_ms,c_ms,interleaved
574,0,1.3739951,0.0,s_ma,c_ms,c_ms,interleaved
575,0,1.245199,0.0,s_ms,c_ms,c_ms,interleaved
576,0,0.2662322,1.0,s_ms,c_ms,c_ma,interleaved
577,0,1.7986877,1.0,s_ms,c_ms,c_ma,interleaved
578,0,0.8747384,0.0,s_ms,c_ms,c_ms,interleaved
579,0,0.46390814,0.0,s_ms,c_ms,c_ma,interleaved
580,0,0.8282274,0.0,s_ma,c_ma,c_ms,interleaved
581,0,1.4320774,0.0,s_ma,c_ma,c_ms,interleaved
582,0,1.3855292,0.0,s_ma,c_ma,c_ma,interleaved
583,0,0.8258692,0.0,s_ma,c_ma,c_ma,interleaved
584,0,1.0231996,0.0,s_ms,c_ma,c_ms,interleaved
585,0,2.1887624,0.0,s_ms,c_ma,c_ma,interleaved
586,0,0.41039467,1.0,s_ms,c_ma,c_ms,interleaved
587,0,0.7101356,0.0,s_ms,c_ma,c_ma,interleaved
588,0,0.59630287,1.0,s_ms,c_ma,c_ms,interleaved
589,0,1.7544117,0.0,s_ma,c_ms,c_ms,interleaved
590,0,0.8743613,0.0,s_ma,c_ms,c_ma,interleaved
591,0,1.1405795,0.0,s_ma,c_ms,c_ms,interleaved
592,0,1.9235656,0.0,s_ma,c_ms,c_ma,interleaved
593,0,0.576754,0.0,s_ma,c_ms,c_ma,interleaved
594,0,0.8977214,1.0,s_ms,c_ms,c_ma,interleaved
595,0,0.9695421,1.0,s_ms,c_ms,c_ms,interleaved
596,0,0.43295628,0.0,s_ms,c_ms,c_ms,interleaved
597,0,0.34317845,1.0,s_ms,c_ms,c_ma,interleaved
598,0,0.95834553,1.0,s_ms,c_ms,c_ms,interleaved
599,0,0.4533626,0.0,s_ma,c_ma,c_ms,interleaved
600,0,1.5029819,1.0,s_ma,c_ma,c_ma,interleaved
601,0,1.1874906,0.0,s_ma,c_ma,c_ms,interleaved
602,0,1.6384937,1.0,s_ma,c_ma,c_ms,interleaved
603,0,1.2996778,1.0,s_ms,c_ma,c_ma,interleaved
604,0,1.6506264,0.0,s_ms,c_ma,c_ms,interleaved
605,0,0.26818871,0.0,s_ms,c_ma,c_ma,interleaved
606,0,1.1973556,0.0,s_ms,c_ma,c_ms,interleaved
607,0,2.2769423,1.0,s_ms,c_ma,c_ma,interleaved
608,0,0.4285799,0.0,s_ma,c_ms,c_ms,interleaved
609,0,0.70938134,0.0,s_ma,c_ms,c_ma,interleaved
610,0,0.92390954,0.0,s_ma,c_ms,c_ms,interleaved
611,0,0.26826346,0.0,s_ma,c_ms,c_ma,interleaved
612,0,1.1887023,1.0,s_ma,c_ms,c_ma,interleaved
613,0,1.3049843,1.0,s_ms,c_ms,c_ma,interleaved
614,0,1.2364273,1.0,s_ms,c_ms,c_ms,interleaved
615,0,0.720124,1.0,s_ms,c_ms,c_ms,interleaved
616,0,0.3214892,1.0,s_ms,c_ms,c_ma,interleaved
617,0,0.8475486,0.0,s_ms,c_ms,c_ms,interleaved
618,0,2.4676745,1.0,s_ma,c_ma,c_ms,interleaved
619,0,1.7989273,1.0,s_ma,c_ma,c_ma,interleaved
620,0,0.48222458,0.0,s_ma,c_ma,c_ms,interleaved
621,0,1.3101438,0.0,s_ma,c_ma,c_ms,interleaved
622,0,0.21607012,0.0,s_ms,c_ma,c_ma,interleaved
623,0,1.4452428,0.0,s_ms,c_ma,c_ms,interleaved
624,0,1.9159912,1.0,s_ms,c_ma,c_ma,interleaved
625,0,0.6396146,0.0,s_ms,c_ma,c_ms,interleaved
626,0,1.4935541,1.0,s_ms,c_ma,c_ma,interleaved
627,0,1.199069,0.0,s_ma,c_ms,c_ma,interleaved
628,0,1.4717972,0.0,s_ma,c_ms,c_ms,interleaved
629,0,1.014077,0.0,s_ma,c_ms,c_ma,interleaved
630,0,1.0290636,0.0,s_ma,c_ms,c_ms,interleaved
631,0,0.36201078,0.0,s_ma,c_ms,c_ms,interleaved
632,0,0.15719686,0.0,s_ms,c_ms,c_ms,interleaved
633,0,1.591019,0.0,s_ms,c_ms,c_ma,interleaved
634,0,0.8960075,1.0,s_ms,c_ms,c_ma,interleaved
635,0,2.1073132,0.0,s_ms,c_ms,c_ms,interleaved
636,0,1.6543221,0.0,s_ms,c_ms,c_ma,interleaved
637,0,0.8517449,0.0,s_ma,c_ma,c_ma,interleaved
638,0,0.8284191,0.0,s_ma,c_ma,c_ms,interleaved
639,0,0.28831154,0.0,s_ma,c_ma,c_ms,interleaved
640,0,0.7760323,0.0,s_ma,c_ma,c_ma,interleaved
641,0,0.6782157,0.0,s_ms,c_ma,c_ms,interleaved
642,0,0.45213723,1.0,s_ms,c_ma,c_ma,interleaved
643,0,0.7305789,0.0,s_ms,c_ma,c_ms,interleaved
644,0,1.0217202,0.0,s_ms,c_ma,c_ma,interleaved
645,0,1.5224767,1.0,s_ms,c_ma,c_ms,interleaved
646,0,0.5137213,1.0,s_ma,c_ms,c_ma,interleaved
647,0,0.5402849,1.0,s_ma,c_ms,c_ms,interleaved
648,0,0.5696234,1.0,s_ma,c_ms,c_ma,interleaved
649,0,1.8515912,0.0,s_ma,c_ms,c_ms,interleaved
650,0,0.42206824,1.0,s_ma,c_ms,c_ms,interleaved
651,0,0.37392747,0.0,s_ms,c_ms,c_ms,interleaved
652,0,0.5058244,1.0,s_ms,c_ms,c_ma,interleaved
653,0,0.9451547,0.0,s_ms,c_ms,c_ma,interleaved
654,0,1.4180685,1.0,s_ms,c_ms,c_ms,interleaved
655,0,0.88301486,1.0,s_ms,c_ms,c_ma,interleaved
656,0,0.43816584,0.0,s_ma,c_ma,c_ma,interleaved
657,0,0.8332717,0.0,s_ma,c_ma,c_ms,interleaved
658,0,1.3455021,0.0,s_ma,c_ma,c_ms,interleaved
659,0,0.6421597,1.0,s_ma,c_ma,c_ma,interleaved
660,0,1.3992809,0.0,s_ms,c_ma,c_ms,interleaved
661,0,0.94745153,0.0,s_ms,c_ma,c_ma,interleaved
662,0,0.6387483,0.0,s_ms,c_ma,c_ms,interleaved
663,0,0.8023506,0.0,s_ms,c_ma,c_ma,interleaved
664,0,0.5235894,0.0,s_ms,c_ma,c_ms,interleaved
665,0,0.95043606,0.0,s_ms,c_ms,c_ms,interleaved
666,0,0.7686306,0.0,s_ms,c_ms,c_ma,interleaved
667,0,1.0475827,0.0,s_ms,c_ms,c_ms,interleaved
668,0,0.9966407,0.0,s_ms,c_ms,c_ma,interleaved
669,0,0.49466833,1.0,s_ms,c_ms,c_ma,interleaved
670,0,0.75639784,0.0,s_ma,c_ms,c_ma,interleaved
671,0,0.93868214,0.0,s_ma,c_ms,c_ms,interleaved
672,0,1.2166319,0.0,s_ma,c_ms,c_ms,interleaved
673,0,0.18608765,0.0,s_ma,c_ms,c_ma,interleaved
674,0,0.46249503,0.0,s_ma,c_ms,c_ms,interleaved
675,0,1.5892354,0.0,s_ms,c_ma,c_ms,interleaved
676,0,1.1261039,0.0,s_ms,c_ma,c_ma,interleaved
677,0,0.91101396,1.0,s_ms,c_ma,c_ma,interleaved
678,0,0.9942656,0.0,s_ms,c_ma,c_ms,interleaved
679,0,1.3246882,0.0,s_ms,c_ma,c_ms,interleaved
680,0,1.3091121,1.0,s_ma,c_ma,c_ms,interleaved
681,0,1.5466919,1.0,s_ma,c_ma,c_ma,interleaved
682,0,1.4527873,0.0,s_ma,c_ma,c_ms,interleaved
683,0,1.2566445,0.0,s_ma,c_ma,c_ma,interleaved
684,0,1.336962,1.0,s_ms,c_ms,c_ma,interleaved
685,0,0.8164948,1.0,s_ms,c_ms,c_ms,interleaved
686,0,0.91120446,1.0,s_ms,c_ms,c_ma,interleaved
687,0,1.7220285,0.0,s_ms,c_ms,c_ms,interleaved
688,0,0.5457628,1.0,s_ms,c_ms,c_ms,interleaved
689,0,0.67706966,0.0,s_ma,c_ms,c_ms,interleaved
690,0,0.4779437,1.0,s_ma,c_ms,c_ma,interleaved
691,0,1.0653816,0.0,s_ma,c_ms,c_ma,interleaved
692,0,1.5930228,0.0,s_ma,c_ms,c_ms,interleaved
693,0,1.6069155,0.0,s_ma,c_ms,c_ma,interleaved
694,0,0.9702169,1.0,s_ms,c_ma,c_ma,interleaved
695,0,0.8927107,1.0,s_ms,c_ma,c_ms,interleaved
696,0,0.59655136,1.0,s_ms,c_ma,c_ms,interleaved
697,0,0.70666575,0.0,s_ms,c_ma,c_ma,interleaved
698,0,1.4779621,1.0,s_ms,c_ma,c_ma,interleaved
699,0,0.7489264,0.0,s_ma,c_ma,c_ms,interleaved
700,0,1.4951124,1.0,s_ma,c_ma,c_ms,interleaved
701,0,0.5104798,1.0,s_ma,c_ma,c_ma,interleaved
702,0,0.3302505,1.0,s_ma,c_ma,c_ms,interleaved
703,0,0.95179886,0.0,s_ms,c_ms,c_ms,interleaved
704,0,1.1409289,1.0,s_ms,c_ms,c_ma,interleaved
705,0,1.6039941,0.0,s_ms,c_ms,c_ms,interleaved
706,0,0.6656999,1.0,s_ms,c_ms,c_ma,interleaved
707,0,0.15570751,0.0,s_ms,c_ms,c_ma,interleaved
708,0,0.92783,0.0,s_ma,c_ms,c_ma,interleaved
709,0,0.73159325,1.0,s_ma,c_ms,c_ms,interleaved
710,0,1.5385725,0.0,s_ma,c_ms,c_ms,interleaved
711,0,0.39684576,1.0,s_ma,c_ms,c_ma,interleaved
712,0,0.4491054,1.0,s_ma,c_ms,c_ms,interleaved
713,0,1.9854885,0.0,s_ms,c_ma,c_ms,interleaved
714,0,0.47305197,1.0,s_ms,c_ma,c_ma,interleaved
715,0,1.0085503,0.0,s_ms,c_ma,c_ma,interleaved
716,0,1.1515535,1.0,s_ms,c_ma,c_ms,interleaved
717,0,0.91382784,0.0,s_ms,c_ma,c_ms,interleaved
718,0,0.22911426,0.0,s_ma,c_ma,c_ma,interleaved
719,0,1.7189765,0.0,s_ma,c_ma,c_ms,interleaved
720,0,0.73187876,0.0,s_ma,c_ma,c_ms,interleaved
721,0,1.3745422,1.0,s_ma,c_ma,c_ma,interleaved
722,0,0.7704661,0.0,s_ms,c_ms,c_ma,interleaved
723,0,1.1367357,0.0,s_ms,c_ms,c_ms,interleaved
724,0,0.65714025,0.0,s_ms,c_ms,c_ma,interleaved
725,0,0.4631272,0.0,s_ms,c_ms,c_ms,interleaved
726,0,0.56441253,0.0,s_ms,c_ms,c_ms,interleaved
727,0,0.9196367,1.0,s_ma,c_ms,c_ms,interleaved
728,0,0.96213084,0.0,s_ma,c_ms,c_ma,interleaved
729,0,1.199512,0.0,s_ma,c_ms,c_ma,interleaved
730,0,0.40381968,0.0,s_ma,c_ms,c_ms,interleaved
731,0,0.58382845,0.0,s_ma,c_ms,c_ma,interleaved
732,0,1.0298729,0.0,s_ms,c_ma,c_ma,interleaved
733,0,0.35366017,0.0,s_ms,c_ma,c_ms,interleaved
734,0,0.3721715,1.0,s_ms,c_ma,c_ms,interleaved
735,0,1.2664495,0.0,s_ms,c_ma,c_ma,interleaved
736,0,0.7497193,1.0,s_ms,c_ma,c_ma,interleaved
737,0,1.6547632,0.0,s_ma,c_ma,c_ms,interleaved
738,0,1.8950192,1.0,s_ma,c_ma,c_ma,interleaved
739,0,1.9565616,1.0,s_ma,c_ma,c_ms,interleaved
740,0,0.54629856,1.0,s_ma,c_ma,c_ms,interleaved
741,0,1.1143922,1.0,s_ms,c_ms,c_ms,interleaved
742,0,0.63522494,1.0,s_ms,c_ms,c_ma,interleaved
743,0,1.432366,1.0,s_ms,c_ms,c_ms,interleaved
744,0,0.5767849,0.0,s_ms,c_ms,c_ma,interleaved
745,0,1.1129411,1.0,s_ms,c_ms,c_ma,interleaved
746,0,0.61764675,0.0,s_ma,c_ms,c_ma,interleaved
747,0,1.703774,1.0,s_ma,c_ms,c_ms,interleaved
748,0,0.32747698,0.0,s_ma,c_ms,c_ms,interleaved
749,0,0.47107115,0.0,s_ma,c_ms,c_ma,interleaved
750,0,1.2146889,0.0,s_ma,c_ms,c_ms,interleaved
751,0,1.4592376,0.0,s_ms,c_ma,c_ms,interleaved
752,0,1.7644477,0.0,s_ms,c_ma,c_ma,interleaved
753,0,0.6011239,0.0,s_ms,c_ma,c_ma,interleaved
754,0,1.7351431,1.0,s_ms,c_ma,c_ms,interleaved
755,0,2.5285254,1.0,s_ms,c_ma,c_ms,interleaved
756,0,0.5775381,0.0,s_ma,c_ma,c_ma,interleaved
757,0,2.3163686,0.0,s_ma,c_ma,c_ms,interleaved
758,0,1.4740074,0.0,s_ma,c_ma,c_ma,interleaved
759,0,0.96881914,1.0,s_ma,c_ma,c_ms,interleaved
760,0,0.5222423,0.0,s_ma,c_ma,c_ms,random
761,0,0.9652374,0.0,s_ma,c_ma,c_ma,random
762,0,1.3998444,0.0,s_ma,c_ma,c_ms,random
763,0,0.40688878,0.0,s_ma,c_ma,c_ms,random
764,0,0.97694075,0.0,s_ms,c_ma,c_ms,random
765,0,1.1490772,0.0,s_ms,c_ma,c_ma,random
766,0,1.299293,0.0,s_ms,c_ma,c_ma,random
767,0,1.095427,1.0,s_ms,c_ma,c_ms,random
768,0,0.9815817,0.0,s_ms,c_ma,c_ma,random
769,0,1.218288,1.0,s_ma,c_ms,c_ma,random
770,0,0.38210252,0.0,s_ma,c_ms,c_ms,random
771,0,0.76416016,0.0,s_ma,c_ms,c_ms,random
772,0,1.4356881,0.0,s_ma,c_ms,c_ma,random
773,0,1.3083779,0.0,s_ma,c_ms,c_ma,random
774,0,1.4634824,1.0,s_ms,c_ms,c_ms,random
775,0,0.5236411,1.0,s_ms,c_ms,c_ma,random
776,0,0.55346525,1.0,s_ms,c_ms,c_ms,random
777,0,1.024765,0.0,s_ms,c_ms,c_ma,random
778,0,0.3509326,0.0,s_ms,c_ms,c_ms,random
779,0,1.6324805,0.0,s_ma,c_ma,c_ms,random
780,0,0.82630813,0.0,s_ma,c_ma,c_ms,random
781,0,0.6716856,0.0,s_ma,c_ma,c_ma,random
782,0,0.8128758,0.0,s_ma,c_ma,c_ma,random
783,0,1.1071099,0.0,s_ms,c_ma,c_ma,random
784,0,1.5539958,1.0,s_ms,c_ma,c_ms,random
785,0,2.139367,1.0,s_ms,c_ma,c_ms,random
786,0,1.0075235,1.0,s_ms,c_ma,c_ma,random
787,0,0.33070195,0.0,s_ms,c_ma,c_ms,random
788,0,0.8868786,1.0,s_ma,c_ms,c_ms,random
789,0,2.545759,1.0,s_ma,c_ms,c_ma,random
790,0,0.24415447,0.0,s_ma,c_ms,c_ma,random
791,0,1.1101348,0.0,s_ma,c_ms,c_ms,random
792,0,0.5882845,0.0,s_ma,c_ms,c_ms,random
793,0,1.2130642,1.0,s_ms,c_ms,c_ma,random
794,0,0.5007181,1.0,s_ms,c_ms,c_ms,random
795,0,0.12065537,1.0,s_ms,c_ms,c_ma,random
796,0,0.48035008,1.0,s_ms,c_ms,c_ms,random
797,0,1.6164372,1.0,s_ms,c_ms,c_ma,random
798,0,1.3594539,0.0,s_ma,c_ma,c_ma,random
799,0,1.5339606,0.0,s_ma,c_ma,c_ms,random
800,0,0.11500363,1.0,s_ma,c_ma,c_ms,random
801,0,0.9297267,1.0,s_ma,c_ma,c_ms,random
802,0,0.67121387,0.0,s_ms,c_ma,c_ms,random
803,0,0.49354967,1.0,s_ms,c_ma,c_ma,random
804,0,0.63816166,0.0,s_ms,c_ma,c_ma,random
805,0,0.6464394,0.0,s_ms,c_ma,c_ms,random
806,0,0.9110022,0.0,s_ms,c_ma,c_ma,random
807,0,0.76288354,0.0,s_ma,c_ms,c_ma,random
808,0,0.20914502,1.0,s_ma,c_ms,c_ms,random
809,0,1.1716722,1.0,s_ma,c_ms,c_ms,random
810,0,0.81760865,1.0,s_ma,c_ms,c_ma,random
811,0,0.6583423,1.0,s_ma,c_ms,c_ma,random
812,0,1.1589515,0.0,s_ms,c_ms,c_ms,random
813,0,0.56335217,0.0,s_ms,c_ms,c_ma,random
814,0,1.1284368,1.0,s_ms,c_ms,c_ms,random
815,0,0.9101692,1.0,s_ms,c_ms,c_ma,random
816,0,0.6582651,1.0,s_ms,c_ms,c_ms,random
817,0,1.7965853,0.0,s_ma,c_ma,c_ms,random
818,0,0.54645836,0.0,s_ma,c_ma,c_ma,random
819,0,1.2600043,0.0,s_ma,c_ma,c_ms,random
820,0,0.9684673,1.0,s_ma,c_ma,c_ma,random
821,0,1.0029278,0.0,s_ms,c_ma,c_ma,random
822,0,1.2989721,0.0,s_ms,c_ma,c_ms,random
823,0,0.4514681,1.0,s_ms,c_ma,c_ms,random
824,0,0.7629532,0.0,s_ms,c_ma,c_ma,random
825,0,1.7426423,0.0,s_ms,c_ma,c_ms,random
826,0,0.12696812,1.0,s_ma,c_ms,c_ms,random
827,0,1.1283436,0.0,s_ma,c_ms,c_ma,random
828,0,0.9261758,1.0,s_ma,c_ms,c_ma,random
829,0,0.9992775,1.0,s_ma,c_ms,c_ms,random
830,0,0.1946855,1.0,s_ma,c_ms,c_ms,random
831,0,0.51788616,1.0,s_ms,c_ms,c_ma,random
832,0,0.87525296,1.0,s_ms,c_ms,c_ms,random
833,0,1.0787747,0.0,s_ms,c_ms,c_ma,random
834,0,0.9825095,1.0,s_ms,c_ms,c_ms,random
835,0,1.2730004,1.0,s_ms,c_ms,c_ma,random
836,0,0.14269519,0.0,s_ma,c_ma,c_ms,random
837,0,0.50827956,0.0,s_ma,c_ma,c_ma,random
838,0,0.8124568,0.0,s_ma,c_ma,c_ms,random
839,0,1.2150197,1.0,s_ma,c_ma,c_ma,random
840,0,1.0003012,1.0,s_ms,c_ma,c_ma,random
841,0,0.8549441,1.0,s_ms,c_ma,c_ms,random
